# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Reading Number"	"Target"	"Temperature"	"Fluorescence"	"Derivative"
"75"	"G3"	"77"	"Target 1"	"80.82249450683594"	"251245.96875"	"142544.984375"
"75"	"G3"	"78"	"Target 1"	"81.09698486328125"	"160651.8125"	"144715.40625"
"75"	"G3"	"79"	"Target 1"	"81.37147521972656"	"100583.9140625"	"137585.609375"
"75"	"G3"	"80"	"Target 1"	"81.6459732055664"	"71341.2421875"	"122129.0"
"75"	"G3"	"81"	"Target 1"	"81.92046356201172"	"62173.9765625"	"101125.765625"
"75"	"G3"	"82"	"Target 1"	"82.19496154785156"	"58562.625"	"78229.453125"
"75"	"G3"	"83"	"Target 1"	"82.46945190429688"	"56227.375"	"56818.625"
"75"	"G3"	"84"	"Target 1"	"82.74394226074219"	"55053.51171875"	"39146.53125"
"75"	"G3"	"85"	"Target 1"	"83.01844024658203"	"53947.859375"	"26069.37890625"
"75"	"G3"	"86"	"Target 1"	"83.29293060302734"	"53062.41015625"	"15649.0126953125"
"75"	"G3"	"87"	"Target 1"	"83.56742858886719"	"53164.796875"	"8924.005859375"
"75"	"G3"	"88"	"Target 1"	"83.8419189453125"	"52148.34765625"	"5095.205078125"
"75"	"G3"	"89"	"Target 1"	"84.11640930175781"	"50800.8125"	"3029.515625"
"75"	"G3"	"90"	"Target 1"	"84.39089965820312"	"49768.07421875"	"1939.59765625"
"75"	"G3"	"91"	"Target 1"	"84.66539764404297"	"51210.08984375"	"1363.24609375"
"75"	"G3"	"92"	"Target 1"	"84.93989562988281"	"50619.796875"	"1068.85546875"
"75"	"G3"	"93"	"Target 1"	"85.21438598632812"	"49309.96875"	"951.85546875"
"75"	"G3"	"94"	"Target 1"	"85.48887634277344"	"50584.6328125"	"957.40234375"
"75"	"G3"	"95"	"Target 1"	"85.76336669921875"	"48069.9140625"	"1040.529296875"
"75"	"G3"	"96"	"Target 1"	"86.0378646850586"	"48356.08203125"	"1157.947265625"
"75"	"G3"	"97"	"Target 1"	"86.3123550415039"	"47271.4140625"	"1275.388671875"
"75"	"G3"	"98"	"Target 1"	"86.58685302734375"	"46723.41015625"	"1374.068359375"
"75"	"G3"	"99"	"Target 1"	"86.86134338378906"	"46355.50390625"	"1447.814453125"
"75"	"G3"	"100"	"Target 1"	"87.13583374023438"	"44830.421875"	"1493.44140625"
"75"	"G3"	"101"	"Target 1"	"87.41033172607422"	"44977.75390625"	"1503.0234375"
"75"	"G3"	"102"	"Target 1"	"87.68482208251953"	"44374.5703125"	"1465.013671875"
"75"	"G3"	"103"	"Target 1"	"87.95932006835938"	"41605.7734375"	"1373.994140625"
"75"	"G3"	"104"	"Target 1"	"88.23381042480469"	"43275.64453125"	"1241.611328125"
"75"	"G3"	"105"	"Target 1"	"88.50830078125"	"44044.9609375"	"1099.12109375"
"75"	"G3"	"106"	"Target 1"	"88.78279876708984"	"41688.21484375"	"988.134765625"
"75"	"G3"	"107"	"Target 1"	"89.05729675292969"	"41338.625"	"944.970703125"
"75"	"G3"	"108"	"Target 1"	"89.331787109375"	"41768.66015625"	"987.65625"
"75"	"G3"	"109"	"Target 1"	"89.60627746582031"	"41439.19921875"	"1110.265625"
"75"	"G3"	"110"	"Target 1"	"89.88076782226562"	"40226.2890625"	"1283.103515625"
"75"	"G3"	"111"	"Target 1"	"90.15526580810547"	"38937.07421875"	"1456.6015625"
"75"	"G3"	"112"	"Target 1"	"90.42975616455078"	"38174.6640625"	"1570.998046875"
"75"	"G3"	"113"	"Target 1"	"90.70425415039062"	"37200.1328125"	"1574.02734375"
"75"	"G3"	"114"	"Target 1"	"90.97874450683594"	"37045.3046875"	"1441.962890625"
"75"	"G3"	"115"	"Target 1"	"91.25323486328125"	"35979.6953125"	"1192.892578125"
"75"	"G3"	"116"	"Target 1"	"91.5277328491211"	"37674.234375"	"882.603515625"
"75"	"G3"	"117"	"Target 1"	"91.8022232055664"	"36842.5703125"	"584.013671875"
"75"	"G3"	"118"	"Target 1"	"92.07672119140625"	"35777.4375"	"361.150390625"
"75"	"G3"	"119"	"Target 1"	"92.35121154785156"	"36267.97265625"	"250.65234375"
"75"	"G3"	"120"	"Target 1"	"92.62570190429688"	"36633.8515625"	"256.388671875"
"75"	"G3"	"121"	"Target 1"	"92.90019226074219"	"35203.9140625"	"353.794921875"
"75"	"G3"	"122"	"Target 1"	"93.17469024658203"	"35511.09765625"	"498.08203125"
"75"	"G3"	"123"	"Target 1"	"93.44918823242188"	"32861.3125"	"634.818359375"
"75"	"G3"	"124"	"Target 1"	"93.72367858886719"	"33986.27734375"	"714.271484375"
"75"	"G3"	"125"	"Target 1"	"93.9981689453125"	"33194.6875"	"707.576171875"
"75"	"G3"	"126"	"Target 1"	"94.27265930175781"	"33701.24609375"	"616.853515625"
"75"	"G3"	"127"	"Target 1"	"94.54715728759766"	"32265.029296875"	"471.701171875"
"75"	"G3"	"128"	"Target 1"	"94.8216552734375"	"33718.203125"	"313.041015625"
"76"	"G4"	"1"	"Target 1"	"59.96099853515625"	"1051980.125"	"22547.5703125"
"76"	"G4"	"2"	"Target 1"	"60.23548889160156"	"1050466.375"	"22818.568359375"
"76"	"G4"	"3"	"Target 1"	"60.50998306274414"	"1049859.875"	"23164.462890625"
"76"	"G4"	"4"	"Target 1"	"60.78447723388672"	"1043132.8125"	"23528.205078125"
"76"	"G4"	"5"	"Target 1"	"61.0589714050293"	"1038085.6875"	"23854.923828125"
"76"	"G4"	"6"	"Target 1"	"61.333465576171875"	"1031999.8125"	"24111.01953125"
"76"	"G4"	"7"	"Target 1"	"61.60795593261719"	"1025714.125"	"24288.75"
"76"	"G4"	"8"	"Target 1"	"61.882450103759766"	"1019449.6875"	"24397.181640625"
"76"	"G4"	"9"	"Target 1"	"62.156944274902344"	"1010329.375"	"24453.875"
"76"	"G4"	"10"	"Target 1"	"62.43143844604492"	"1007301.625"	"24482.330078125"
"76"	"G4"	"11"	"Target 1"	"62.7059326171875"	"996304.6875"	"24508.9375"
"76"	"G4"	"12"	"Target 1"	"62.98042297363281"	"989195.8125"	"24558.740234375"
"76"	"G4"	"13"	"Target 1"	"63.25491714477539"	"984359.8125"	"24645.921875"
"76"	"G4"	"14"	"Target 1"	"63.52941131591797"	"975704.25"	"24759.626953125"
"76"	"G4"	"15"	"Target 1"	"63.80390548706055"	"968540.4375"	"24904.263671875"
"76"	"G4"	"16"	"Target 1"	"64.07839965820312"	"961368.125"	"25069.681640625"
"76"	"G4"	"17"	"Target 1"	"64.35289001464844"	"955290.25"	"25244.9609375"
"76"	"G4"	"18"	"Target 1"	"64.62738037109375"	"944932.0"	"25417.03515625"
"76"	"G4"	"19"	"Target 1"	"64.9018783569336"	"939798.125"	"25567.58203125"
"76"	"G4"	"20"	"Target 1"	"65.1763687133789"	"931737.4375"	"25672.11328125"
"76"	"G4"	"21"	"Target 1"	"65.45086669921875"	"924333.0"	"25706.44921875"
"76"	"G4"	"22"	"Target 1"	"65.72535705566406"	"915829.1875"	"25656.119140625"
"76"	"G4"	"23"	"Target 1"	"65.99984741210938"	"907948.3125"	"25524.697265625"
"76"	"G4"	"24"	"Target 1"	"66.27434539794922"	"900462.375"	"25336.5234375"
"76"	"G4"	"25"	"Target 1"	"66.54883575439453"	"893133.5"	"25131.62109375"
"76"	"G4"	"26"	"Target 1"	"66.82333374023438"	"885444.3125"	"24954.6484375"
"76"	"G4"	"27"	"Target 1"	"67.09782409667969"	"877079.4375"	"24838.49609375"
"76"	"G4"	"28"	"Target 1"	"67.372314453125"	"870998.3125"	"24790.177734375"
"76"	"G4"	"29"	"Target 1"	"67.64681243896484"	"865069.8125"	"24788.6796875"
"76"	"G4"	"30"	"Target 1"	"67.92130279541016"	"857141.5"	"24798.431640625"
"76"	"G4"	"31"	"Target 1"	"68.19580078125"	"848322.0625"	"24791.5078125"
"76"	"G4"	"32"	"Target 1"	"68.47029113769531"	"842033.1875"	"24764.052734375"
"76"	"G4"	"33"	"Target 1"	"68.74478149414062"	"834038.3125"	"24735.751953125"
"76"	"G4"	"34"	"Target 1"	"69.01927947998047"	"828040.875"	"24733.84765625"
"76"	"G4"	"35"	"Target 1"	"69.29376983642578"	"820480.5625"	"24774.35546875"
"76"	"G4"	"36"	"Target 1"	"69.56826782226562"	"813870.5"	"24850.111328125"
"76"	"G4"	"37"	"Target 1"	"69.84275817871094"	"806143.0625"	"24932.99609375"
"76"	"G4"	"38"	"Target 1"	"70.11724853515625"	"798544.8125"	"24985.3671875"
"76"	"G4"	"39"	"Target 1"	"70.3917465209961"	"792393.6875"	"24977.431640625"
"76"	"G4"	"40"	"Target 1"	"70.6662368774414"	"782745.375"	"24900.70703125"
"76"	"G4"	"41"	"Target 1"	"70.94073486328125"	"775743.75"	"24771.953125"
"76"	"G4"	"42"	"Target 1"	"71.21522521972656"	"768197.0625"	"24623.46484375"
"76"	"G4"	"43"	"Target 1"	"71.48971557617188"	"761473.5"	"24468.12109375"
"76"	"G4"	"44"	"Target 1"	"71.76421356201172"	"755518.75"	"24352.5078125"
"76"	"G4"	"45"	"Target 1"	"72.03870391845703"	"746505.1875"	"24284.91796875"
"76"	"G4"	"46"	"Target 1"	"72.31320190429688"	"740424.125"	"24273.6171875"
"76"	"G4"	"47"	"Target 1"	"72.58769226074219"	"732462.375"	"24341.13671875"
"76"	"G4"	"48"	"Target 1"	"72.8621826171875"	"726839.625"	"24523.248046875"
"76"	"G4"	"49"	"Target 1"	"73.13667297363281"	"718751.0625"	"24814.59375"
"76"	"G4"	"50"	"Target 1"	"73.41117095947266"	"714552.75"	"25199.7734375"
"76"	"G4"	"51"	"Target 1"	"73.6856689453125"	"705431.8125"	"25639.7265625"
"76"	"G4"	"52"	"Target 1"	"73.96015930175781"	"697495.75"	"26050.185546875"
"76"	"G4"	"53"	"Target 1"	"74.23464965820312"	"688854.75"	"26351.84765625"
"76"	"G4"	"54"	"Target 1"	"74.50914001464844"	"681745.25"	"26506.361328125"
"76"	"G4"	"55"	"Target 1"	"74.78363800048828"	"670957.6875"	"26532.525390625"
"76"	"G4"	"56"	"Target 1"	"75.0581283569336"	"666732.75"	"26492.392578125"
"76"	"G4"	"57"	"Target 1"	"75.33262634277344"	"659341.4375"	"26457.966796875"
"76"	"G4"	"58"	"Target 1"	"75.60711669921875"	"651179.625"	"26477.9296875"
"76"	"G4"	"59"	"Target 1"	"75.88160705566406"	"643700.6875"	"26565.603515625"
"76"	"G4"	"60"	"Target 1"	"76.1561050415039"	"635325.0"	"26709.251953125"
"76"	"G4"	"61"	"Target 1"	"76.43059539794922"	"627871.0"	"26897.404296875"
"76"	"G4"	"62"	"Target 1"	"76.70509338378906"	"620879.125"	"27141.39453125"
"76"	"G4"	"63"	"Target 1"	"76.97958374023438"	"610492.625"	"27488.99609375"
"76"	"G4"	"64"	"Target 1"	"77.25407409667969"	"606039.625"	"28030.52734375"
"76"	"G4"	"65"	"Target 1"	"77.52857208251953"	"595616.4375"	"28906.419921875"
"76"	"G4"	"66"	"Target 1"	"77.80306243896484"	"587690.625"	"30320.513671875"
"76"	"G4"	"67"	"Target 1"	"78.07756042480469"	"580219.8125"	"32564.564453125"
"76"	"G4"	"68"	"Target 1"	"78.35205078125"	"571846.125"	"36049.60546875"
"76"	"G4"	"69"	"Target 1"	"78.62654113769531"	"560170.875"	"41331.81640625"
"76"	"G4"	"70"	"Target 1"	"78.90103912353516"	"549846.9375"	"49102.1015625"
"76"	"G4"	"71"	"Target 1"	"79.17552947998047"	"535588.8125"	"60086.65625"
"76"	"G4"	"72"	"Target 1"	"79.45002746582031"	"518391.1875"	"74803.7109375"
"76"	"G4"	"73"	"Target 1"	"79.72451782226562"	"497214.5"	"93172.5859375"
"76"	"G4"	"74"	"Target 1"	"79.99900817871094"	"465577.4375"	"114079.0078125"
"76"	"G4"	"75"	"Target 1"	"80.27350616455078"	"418797.09375"	"135127.390625"
"76"	"G4"	"76"	"Target 1"	"80.5479965209961"	"347167.40625"	"152848.15625"
"76"	"G4"	"77"	"Target 1"	"80.82249450683594"	"250071.203125"	"163486.09375"
"76"	"G4"	"78"	"Target 1"	"81.09698486328125"	"154013.21875"	"164183.203125"
"76"	"G4"	"79"	"Target 1"	"81.37147521972656"	"95302.0859375"	"154067.28125"
"76"	"G4"	"80"	"Target 1"	"81.6459732055664"	"71106.328125"	"134691.0"
"76"	"G4"	"81"	"Target 1"	"81.92046356201172"	"61499.8046875"	"109556.4140625"
"76"	"G4"	"82"	"Target 1"	"82.19496154785156"	"57333.19140625"	"82940.125"
"76"	"G4"	"83"	"Target 1"	"82.46945190429688"	"56638.3359375"	"58586.953125"
"76"	"G4"	"84"	"Target 1"	"82.74394226074219"	"56629.390625"	"38837.5546875"
"76"	"G4"	"85"	"Target 1"	"83.01844024658203"	"54465.4921875"	"24409.73828125"
"76"	"G4"	"86"	"Target 1"	"83.29293060302734"	"55852.1953125"	"13283.6845703125"
"76"	"G4"	"87"	"Target 1"	"83.56742858886719"	"55921.140625"	"6588.755859375"
"76"	"G4"	"88"	"Target 1"	"83.8419189453125"	"56639.609375"	"2919.083984375"
"76"	"G4"	"89"	"Target 1"	"84.11640930175781"	"55454.6953125"	"1095.1796875"
"76"	"G4"	"90"	"Target 1"	"84.39089965820312"	"55682.6875"	"276.599609375"
"76"	"G4"	"91"	"Target 1"	"84.66539764404297"	"54303.6796875"	"-66.41796875"
"76"	"G4"	"92"	"Target 1"	"84.93989562988281"	"55931.359375"	"-231.71875"
"76"	"G4"	"93"	"Target 1"	"85.21438598632812"	"53965.2109375"	"-365.494140625"
"76"	"G4"	"94"	"Target 1"	"85.48887634277344"	"55186.71875"	"-527.607421875"
"76"	"G4"	"95"	"Target 1"	"85.76336669921875"	"55994.265625"	"-738.25390625"
"76"	"G4"	"96"	"Target 1"	"86.0378646850586"	"53890.84375"	"-1004.849609375"
"76"	"G4"	"97"	"Target 1"	"86.3123550415039"	"54680.984375"	"-1331.2421875"
"76"	"G4"	"98"	"Target 1"	"86.58685302734375"	"56171.01953125"	"-1716.7265625"
"76"	"G4"	"99"	"Target 1"	"86.86134338378906"	"56330.17578125"	"-2154.439453125"
"76"	"G4"	"100"	"Target 1"	"87.13583374023438"	"57598.60546875"	"-2633.279296875"
"76"	"G4"	"101"	"Target 1"	"87.41033172607422"	"56372.953125"	"-3141.517578125"
"76"	"G4"	"102"	"Target 1"	"87.68482208251953"	"59156.41796875"	"-3669.009765625"
"76"	"G4"	"103"	"Target 1"	"87.95932006835938"	"60680.55859375"	"-4208.7890625"
"76"	"G4"	"104"	"Target 1"	"88.23381042480469"	"62823.81640625"	"-4759.478515625"
"76"	"G4"	"105"	"Target 1"	"88.50830078125"	"61191.8515625"	"-5325.419921875"
"76"	"G4"	"106"	"Target 1"	"88.78279876708984"	"64032.5234375"	"-5908.353515625"
"76"	"G4"	"107"	"Target 1"	"89.05729675292969"	"67055.46875"	"-6491.81640625"
"76"	"G4"	"108"	"Target 1"	"89.331787109375"	"69096.125"	"-7030.384765625"
"76"	"G4"	"109"	"Target 1"	"89.60627746582031"	"71421.9453125"	"-7456.845703125"
"76"	"G4"	"110"	"Target 1"	"89.88076782226562"	"73734.046875"	"-7706.505859375"
"76"	"G4"	"111"	"Target 1"	"90.15526580810547"	"74848.9296875"	"-7742.7109375"
"76"	"G4"	"112"	"Target 1"	"90.42975616455078"	"77381.2109375"	"-7566.197265625"
"76"	"G4"	"113"	"Target 1"	"90.70425415039062"	"79365.328125"	"-7203.990234375"
"76"	"G4"	"114"	"Target 1"	"90.97874450683594"	"79109.75"	"-6687.49609375"
"76"	"G4"	"115"	"Target 1"	"91.25323486328125"	"81534.375"	"-6034.91796875"
"76"	"G4"	"116"	"Target 1"	"91.5277328491211"	"82840.640625"	"-5248.7734375"
"76"	"G4"	"117"	"Target 1"	"91.8022232055664"	"83606.3125"	"-4329.693359375"
"76"	"G4"	"118"	"Target 1"	"92.07672119140625"	"84377.6640625"	"-3297.013671875"
"76"	"G4"	"119"	"Target 1"	"92.35121154785156"	"80814.9296875"	"-2198.6328125"
"76"	"G4"	"120"	"Target 1"	"92.62570190429688"	"81353.046875"	"-1098.1484375"
"76"	"G4"	"121"	"Target 1"	"92.90019226074219"	"82254.25"	"-45.078125"
"76"	"G4"	"122"	"Target 1"	"93.17469024658203"	"80330.5703125"	"949.017578125"
"76"	"G4"	"123"	"Target 1"	"93.44918823242188"	"80484.515625"	"1908.146484375"
"76"	"G4"	"124"	"Target 1"	"93.72367858886719"	"76906.1484375"	"2865.572265625"
"76"	"G4"	"125"	"Target 1"	"93.9981689453125"	"74732.4375"	"3837.083984375"
"76"	"G4"	"126"	"Target 1"	"94.27265930175781"	"74411.890625"	"4815.8046875"
"76"	"G4"	"127"	"Target 1"	"94.54715728759766"	"73010.234375"	"5788.171875"
"76"	"G4"	"128"	"Target 1"	"94.8216552734375"	"73321.421875"	"6752.330078125"
"77"	"G5"	"1"	"Target 1"	"59.96099853515625"	"1076339.375"	"23990.51171875"
"77"	"G5"	"2"	"Target 1"	"60.234954833984375"	"1075971.375"	"24276.998046875"
"77"	"G5"	"3"	"Target 1"	"60.508914947509766"	"1074728.25"	"24612.923828125"
"77"	"G5"	"4"	"Target 1"	"60.78287124633789"	"1069326.125"	"24944.6953125"
"77"	"G5"	"5"	"Target 1"	"61.056827545166016"	"1063701.625"	"25243.17578125"
"77"	"G5"	"6"	"Target 1"	"61.33078384399414"	"1054555.25"	"25518.0078125"
"77"	"G5"	"7"	"Target 1"	"61.604740142822266"	"1049495.125"	"25798.7734375"
"77"	"G5"	"8"	"Target 1"	"61.878700256347656"	"1043401.0"	"26100.30078125"
"77"	"G5"	"9"	"Target 1"	"62.15265655517578"	"1035742.5625"	"26382.138671875"
"77"	"G5"	"10"	"Target 1"	"62.426612854003906"	"1028942.6875"	"26594.904296875"
"77"	"G5"	"11"	"Target 1"	"62.70056915283203"	"1021733.125"	"26711.64453125"
"77"	"G5"	"12"	"Target 1"	"62.974525451660156"	"1013772.5625"	"26712.380859375"
"77"	"G5"	"13"	"Target 1"	"63.24848175048828"	"1005338.375"	"26617.49609375"
"77"	"G5"	"14"	"Target 1"	"63.522438049316406"	"996501.3125"	"26479.3515625"
"77"	"G5"	"15"	"Target 1"	"63.79639434814453"	"989844.5625"	"26357.388671875"
"77"	"G5"	"16"	"Target 1"	"64.07035064697266"	"980636.0"	"26293.234375"
"77"	"G5"	"17"	"Target 1"	"64.34430694580078"	"974863.4375"	"26297.625"
"77"	"G5"	"18"	"Target 1"	"64.61827087402344"	"968170.25"	"26352.119140625"
"77"	"G5"	"19"	"Target 1"	"64.89222717285156"	"958074.6875"	"26422.474609375"
"77"	"G5"	"20"	"Target 1"	"65.16618347167969"	"952378.5"	"26474.302734375"
"77"	"G5"	"21"	"Target 1"	"65.44013977050781"	"944334.625"	"26486.87109375"
"77"	"G5"	"22"	"Target 1"	"65.71409606933594"	"936473.6875"	"26457.986328125"
"77"	"G5"	"23"	"Target 1"	"65.98805236816406"	"927812.9375"	"26400.994140625"
"77"	"G5"	"24"	"Target 1"	"66.26200866699219"	"920513.875"	"26334.58984375"
"77"	"G5"	"25"	"Target 1"	"66.53596496582031"	"913533.6875"	"26271.48828125"
"77"	"G5"	"26"	"Target 1"	"66.80992126464844"	"905503.0625"	"26206.947265625"
"77"	"G5"	"27"	"Target 1"	"67.08387756347656"	"897874.5625"	"26139.97265625"
"77"	"G5"	"28"	"Target 1"	"67.35783386230469"	"890803.8125"	"26066.4765625"
"77"	"G5"	"29"	"Target 1"	"67.63179016113281"	"882734.6875"	"25989.3203125"
"77"	"G5"	"30"	"Target 1"	"67.90574645996094"	"874539.25"	"25921.62890625"
"77"	"G5"	"31"	"Target 1"	"68.17970275878906"	"867907.0625"	"25878.958984375"
"77"	"G5"	"32"	"Target 1"	"68.45366668701172"	"860617.8125"	"25871.857421875"
"77"	"G5"	"33"	"Target 1"	"68.72762298583984"	"853794.1875"	"25902.173828125"
"77"	"G5"	"34"	"Target 1"	"69.00157928466797"	"845147.8125"	"25964.43359375"
"77"	"G5"	"35"	"Target 1"	"69.2755355834961"	"838405.4375"	"26050.46875"
"77"	"G5"	"36"	"Target 1"	"69.54949188232422"	"831550.625"	"26152.267578125"
"77"	"G5"	"37"	"Target 1"	"69.82344818115234"	"822816.125"	"26264.53515625"
"77"	"G5"	"38"	"Target 1"	"70.09740447998047"	"816466.8125"	"26374.3828125"
"77"	"G5"	"39"	"Target 1"	"70.3713607788086"	"808459.625"	"26505.380859375"
"77"	"G5"	"40"	"Target 1"	"70.64531707763672"	"799517.0625"	"26673.15234375"
"77"	"G5"	"41"	"Target 1"	"70.91927337646484"	"793035.6875"	"26891.49609375"
"77"	"G5"	"42"	"Target 1"	"71.19322967529297"	"785619.8125"	"27162.142578125"
"77"	"G5"	"43"	"Target 1"	"71.46719360351562"	"775901.375"	"27469.671875"
"77"	"G5"	"44"	"Target 1"	"71.74114990234375"	"770235.5"	"27784.513671875"
"77"	"G5"	"45"	"Target 1"	"72.01510620117188"	"760885.0"	"28077.435546875"
"77"	"G5"	"46"	"Target 1"	"72.2890625"	"752261.4375"	"28334.490234375"
"77"	"G5"	"47"	"Target 1"	"72.56301879882812"	"744126.8125"	"28564.21875"
"77"	"G5"	"48"	"Target 1"	"72.83697509765625"	"735963.8125"	"28787.525390625"
"77"	"G5"	"49"	"Target 1"	"73.11093139648438"	"728358.0"	"29017.6875"
"77"	"G5"	"50"	"Target 1"	"73.3848876953125"	"720879.4375"	"29242.0078125"
"77"	"G5"	"51"	"Target 1"	"73.65884399414062"	"711467.5"	"29419.759765625"
"77"	"G5"	"52"	"Target 1"	"73.93280029296875"	"703008.0"	"29500.193359375"
"77"	"G5"	"53"	"Target 1"	"74.20675659179688"	"694397.0625"	"29448.650390625"
"77"	"G5"	"54"	"Target 1"	"74.480712890625"	"683792.375"	"29266.83203125"
"77"	"G5"	"55"	"Target 1"	"74.75466918945312"	"677659.6875"	"28992.771484375"
"77"	"G5"	"56"	"Target 1"	"75.02862548828125"	"668612.9375"	"28684.787109375"
"77"	"G5"	"57"	"Target 1"	"75.30258178710938"	"660898.4375"	"28398.6484375"
"77"	"G5"	"58"	"Target 1"	"75.5765380859375"	"654197.8125"	"28172.86328125"
"77"	"G5"	"59"	"Target 1"	"75.85050201416016"	"644938.25"	"28027.072265625"
"77"	"G5"	"60"	"Target 1"	"76.12445831298828"	"637085.4375"	"27972.173828125"
"77"	"G5"	"61"	"Target 1"	"76.3984146118164"	"630720.4375"	"28023.02734375"
"77"	"G5"	"62"	"Target 1"	"76.67237091064453"	"622712.5"	"28209.046875"
"77"	"G5"	"63"	"Target 1"	"76.94632720947266"	"612345.375"	"28578.876953125"
"77"	"G5"	"64"	"Target 1"	"77.22028350830078"	"607119.75"	"29202.322265625"
"77"	"G5"	"65"	"Target 1"	"77.4942398071289"	"599371.375"	"30175.3203125"
"77"	"G5"	"66"	"Target 1"	"77.76819610595703"	"590039.5625"	"31633.833984375"
"77"	"G5"	"67"	"Target 1"	"78.04215240478516"	"580013.875"	"33784.60546875"
"77"	"G5"	"68"	"Target 1"	"78.31611633300781"	"573407.625"	"36948.46875"
"77"	"G5"	"69"	"Target 1"	"78.59007263183594"	"563777.25"	"41605.4140625"
"77"	"G5"	"70"	"Target 1"	"78.86402893066406"	"550689.5625"	"48409.12109375"
"77"	"G5"	"71"	"Target 1"	"79.13798522949219"	"539853.3125"	"58117.4765625"
"77"	"G5"	"72"	"Target 1"	"79.41194152832031"	"525662.5"	"71383.09375"
"77"	"G5"	"73"	"Target 1"	"79.68589782714844"	"509927.4375"	"88383.71875"
"77"	"G5"	"74"	"Target 1"	"79.95985412597656"	"487853.5"	"108371.765625"
"77"	"G5"	"75"	"Target 1"	"80.23381042480469"	"455708.28125"	"129347.2109375"
"77"	"G5"	"76"	"Target 1"	"80.50776672363281"	"408308.5"	"148119.828125"
"77"	"G5"	"77"	"Target 1"	"80.78172302246094"	"339666.125"	"160938.5625"
"77"	"G5"	"78"	"Target 1"	"81.05567932128906"	"245790.78125"	"164592.890625"
"77"	"G5"	"79"	"Target 1"	"81.32963562011719"	"158215.5"	"157575.296875"
"77"	"G5"	"80"	"Target 1"	"81.60359191894531"	"105350.109375"	"140743.921875"
"77"	"G5"	"81"	"Target 1"	"81.87754821777344"	"81986.34375"	"117113.140625"
"77"	"G5"	"82"	"Target 1"	"82.15150451660156"	"74304.15625"	"90842.3984375"
"77"	"G5"	"83"	"Target 1"	"82.42546081542969"	"69855.2890625"	"65910.6796875"
"77"	"G5"	"84"	"Target 1"	"82.69942474365234"	"68430.640625"	"45077.203125"
"77"	"G5"	"85"	"Target 1"	"82.97338104248047"	"67470.5390625"	"29491.615234375"
"77"	"G5"	"86"	"Target 1"	"83.2473373413086"	"66088.8828125"	"17859.59765625"
"77"	"G5"	"87"	"Target 1"	"83.52129364013672"	"64119.265625"	"10356.4482421875"
"77"	"G5"	"88"	"Target 1"	"83.79524993896484"	"64413.390625"	"6045.453125"
"77"	"G5"	"89"	"Target 1"	"84.06920623779297"	"62466.140625"	"3703.85546875"
"77"	"G5"	"90"	"Target 1"	"84.3431625366211"	"62898.1796875"	"2466.052734375"
"77"	"G5"	"91"	"Target 1"	"84.61711883544922"	"61470.1484375"	"1808.779296875"
"77"	"G5"	"92"	"Target 1"	"84.89107513427734"	"60907.4140625"	"1455.791015625"
"77"	"G5"	"93"	"Target 1"	"85.16503143310547"	"60321.37109375"	"1273.990234375"
"77"	"G5"	"94"	"Target 1"	"85.43899536132812"	"60377.8515625"	"1193.529296875"
"77"	"G5"	"95"	"Target 1"	"85.71295166015625"	"60534.5546875"	"1161.1875"
"77"	"G5"	"96"	"Target 1"	"85.98690795898438"	"58153.55078125"	"1126.462890625"
"77"	"G5"	"97"	"Target 1"	"86.2608642578125"	"58318.53125"	"1052.06640625"
"77"	"G5"	"98"	"Target 1"	"86.53482055664062"	"56069.99609375"	"932.259765625"
"77"	"G5"	"99"	"Target 1"	"86.80877685546875"	"56346.25"	"799.044921875"
"77"	"G5"	"100"	"Target 1"	"87.08273315429688"	"57542.3203125"	"705.87890625"
"77"	"G5"	"101"	"Target 1"	"87.356689453125"	"56058.30078125"	"696.330078125"
"77"	"G5"	"102"	"Target 1"	"87.63064575195312"	"55827.6875"	"778.033203125"
"77"	"G5"	"103"	"Target 1"	"87.90460205078125"	"55233.03515625"	"918.994140625"
"77"	"G5"	"104"	"Target 1"	"88.17855834960938"	"53474.66796875"	"1067.427734375"
"77"	"G5"	"105"	"Target 1"	"88.4525146484375"	"53581.61328125"	"1179.314453125"
"77"	"G5"	"106"	"Target 1"	"88.72647094726562"	"52306.5078125"	"1234.994140625"
