# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Cycle Number"	"Target"	"Rn"	"dRn"	"Sample"	"Omit"
"84"	"G12"	"9"	"Target 1"	"0.24603720009326935"	"0.0019663711388905694"	"Sample 1"	"FALSE"
"84"	"G12"	"10"	"Target 1"	"0.2495761215686798"	"0.0027937809626261503"	"Sample 1"	"FALSE"
"84"	"G12"	"11"	"Target 1"	"0.2526901662349701"	"0.0031963139772414975"	"Sample 1"	"FALSE"
"84"	"G12"	"12"	"Target 1"	"0.25314342975616455"	"9.38065846761075E-4"	"Sample 1"	"FALSE"
"84"	"G12"	"13"	"Target 1"	"0.2552545368671417"	"3.376613060633118E-4"	"Sample 1"	"FALSE"
"84"	"G12"	"14"	"Target 1"	"0.2586963474750519"	"0.0010679602622985875"	"Sample 1"	"FALSE"
"84"	"G12"	"15"	"Target 1"	"0.25940579175949097"	"-9.341071049372616E-4"	"Sample 1"	"FALSE"
"84"	"G12"	"16"	"Target 1"	"0.26048770546913147"	"-0.002563705046971639"	"Sample 1"	"FALSE"
"84"	"G12"	"17"	"Target 1"	"0.26530271768569946"	"-4.602044820785265E-4"	"Sample 1"	"FALSE"
"84"	"G12"	"18"	"Target 1"	"0.2686799466609955"	"2.05512841542558E-4"	"Sample 1"	"FALSE"
"84"	"G12"	"19"	"Target 1"	"0.2708049714565277"	"-3.8097401460009594E-4"	"Sample 1"	"FALSE"
"84"	"G12"	"20"	"Target 1"	"0.27568724751472473"	"0.0017897903919219895"	"Sample 1"	"FALSE"
"84"	"G12"	"21"	"Target 1"	"0.28171876072883606"	"0.005109791954358437"	"Sample 1"	"FALSE"
"84"	"G12"	"22"	"Target 1"	"0.2943437099456787"	"0.015023229519526152"	"Sample 1"	"FALSE"
"84"	"G12"	"23"	"Target 1"	"0.3171762526035309"	"0.03514426052570344"	"Sample 1"	"FALSE"
"84"	"G12"	"24"	"Target 1"	"0.3599788248538971"	"0.07523532112439472"	"Sample 1"	"FALSE"
"84"	"G12"	"25"	"Target 1"	"0.43716689944267273"	"0.14971188406149546"	"Sample 1"	"FALSE"
"84"	"G12"	"26"	"Target 1"	"0.5636276006698608"	"0.27346107363700867"	"Sample 1"	"FALSE"
"84"	"G12"	"27"	"Target 1"	"0.7565562129020691"	"0.46367817421754204"	"Sample 1"	"FALSE"
"84"	"G12"	"28"	"Target 1"	"1.0113509893417358"	"0.7157614390055339"	"Sample 1"	"FALSE"
"84"	"G12"	"29"	"Target 1"	"1.291725516319275"	"0.993424454331398"	"Sample 1"	"FALSE"
"84"	"G12"	"30"	"Target 1"	"1.549535870552063"	"1.248523296912511"	"Sample 1"	"FALSE"
"84"	"G12"	"31"	"Target 1"	"1.7599225044250488"	"1.4561984191338222"	"Sample 1"	"FALSE"
"84"	"G12"	"32"	"Target 1"	"1.9206956624984741"	"1.6142600655555726"	"Sample 1"	"FALSE"
"84"	"G12"	"33"	"Target 1"	"2.0422818660736084"	"1.733134757479032"	"Sample 1"	"FALSE"
"84"	"G12"	"34"	"Target 1"	"2.1328234672546387"	"1.8209648470083872"	"Sample 1"	"FALSE"
"84"	"G12"	"35"	"Target 1"	"2.193751811981201"	"1.8791816800832748"	"Sample 1"	"FALSE"
"84"	"G12"	"36"	"Target 1"	"2.2344858646392822"	"1.9172042210896811"	"Sample 1"	"FALSE"
"84"	"G12"	"37"	"Target 1"	"2.2729451656341553"	"1.9529520104328792"	"Sample 1"	"FALSE"
"84"	"G12"	"38"	"Target 1"	"2.291670799255371"	"1.9689661324024201"	"Sample 1"	"FALSE"
"84"	"G12"	"39"	"Target 1"	"2.309455633163452"	"1.9840394546588263"	"Sample 1"	"FALSE"
"84"	"G12"	"40"	"Target 1"	"2.3176987171173096"	"1.9895710269610087"	"Sample 1"	"FALSE"
"84"	"G12"	"41"	"Target 1"	"2.3185832500457764"	"1.9877440482378006"	"Sample 1"	"FALSE"
"84"	"G12"	"42"	"Target 1"	"2.3195302486419678"	"1.985979535182317"	"Sample 1"	"FALSE"
"84"	"G12"	"43"	"Target 1"	"2.3314836025238037"	"1.995221377412478"	"Sample 1"	"FALSE"
"84"	"G12"	"44"	"Target 1"	"2.33333683013916"	"1.9943630933761596"	"Sample 1"	"FALSE"
"84"	"G12"	"45"	"Target 1"	"2.3310599327087402"	"1.9893746842940647"	"Sample 1"	"FALSE"
"85"	"H1"	"1"	"Target 1"	"0.16968934237957"	"0.003708350575632519"	"Sample 1"	"FALSE"
"85"	"H1"	"2"	"Target 1"	"0.17396117746829987"	"0.005039864944087153"	"Sample 1"	"FALSE"
"85"	"H1"	"3"	"Target 1"	"0.17962735891342163"	"0.007765725668933666"	"Sample 1"	"FALSE"
"85"	"H1"	"4"	"Target 1"	"0.18136033415794373"	"0.006558380193180508"	"Sample 1"	"FALSE"
"85"	"H1"	"5"	"Target 1"	"0.1857578009366989"	"0.008015526251660472"	"Sample 1"	"FALSE"
"85"	"H1"	"6"	"Target 1"	"0.18537020683288574"	"0.004687611427572048"	"Sample 1"	"FALSE"
"85"	"H1"	"7"	"Target 1"	"0.1855139434337616"	"0.0018910273081726497"	"Sample 1"	"FALSE"
"85"	"H1"	"8"	"Target 1"	"0.18975794315338135"	"0.003194706307517176"	"Sample 1"	"FALSE"
"85"	"H1"	"9"	"Target 1"	"0.19302234053611755"	"0.0035187829699781297"	"Sample 1"	"FALSE"
"85"	"H1"	"10"	"Target 1"	"0.19398079812526703"	"0.0015369198388523525"	"Sample 1"	"FALSE"
"85"	"H1"	"11"	"Target 1"	"0.19766564667224884"	"0.0022814476655589116"	"Sample 1"	"FALSE"
"85"	"H1"	"12"	"Target 1"	"0.1986120343208313"	"2.875145938661455E-4"	"Sample 1"	"FALSE"
"85"	"H1"	"13"	"Target 1"	"0.201614648103714"	"3.4980765647358355E-4"	"Sample 1"	"FALSE"
"85"	"H1"	"14"	"Target 1"	"0.204625204205513"	"4.200430379973424E-4"	"Sample 1"	"FALSE"
"85"	"H1"	"15"	"Target 1"	"0.20748279988765717"	"3.373179998662828E-4"	"Sample 1"	"FALSE"
"85"	"H1"	"16"	"Target 1"	"0.2096497267484665"	"-4.360758595996434E-4"	"Sample 1"	"FALSE"
"85"	"H1"	"17"	"Target 1"	"0.2115110605955124"	"-0.0015150627328289973"	"Sample 1"	"FALSE"
"85"	"H1"	"18"	"Target 1"	"0.2143467664718628"	"-0.001619677576753819"	"Sample 1"	"FALSE"
"85"	"H1"	"19"	"Target 1"	"0.2194799929857254"	"5.732282168335384E-4"	"Sample 1"	"FALSE"
"85"	"H1"	"20"	"Target 1"	"0.22344999015331268"	"0.0016029046641455663"	"Sample 1"	"FALSE"
"85"	"H1"	"21"	"Target 1"	"0.2334810197353363"	"0.008693613525893963"	"Sample 1"	"FALSE"
"85"	"H1"	"22"	"Target 1"	"0.24586555361747742"	"0.018137826687759824"	"Sample 1"	"FALSE"
"85"	"H1"	"23"	"Target 1"	"0.26622477173805237"	"0.03555672408805952"	"Sample 1"	"FALSE"
"85"	"H1"	"24"	"Target 1"	"0.3068466782569885"	"0.07323830988672045"	"Sample 1"	"FALSE"
"85"	"H1"	"25"	"Target 1"	"0.3771171569824219"	"0.14056846789187855"	"Sample 1"	"FALSE"
"85"	"H1"	"26"	"Target 1"	"0.49791696667671204"	"0.2584279568658935"	"Sample 1"	"FALSE"
"85"	"H1"	"27"	"Target 1"	"0.6892862319946289"	"0.4468569014635351"	"Sample 1"	"FALSE"
"85"	"H1"	"28"	"Target 1"	"0.9462326169013977"	"0.7008629656500287"	"Sample 1"	"FALSE"
"85"	"H1"	"29"	"Target 1"	"1.2353564500808716"	"0.9870464781092273"	"Sample 1"	"FALSE"
"85"	"H1"	"30"	"Target 1"	"1.5045874118804932"	"1.2533371191885736"	"Sample 1"	"FALSE"
"85"	"H1"	"31"	"Target 1"	"1.7307806015014648"	"1.47658998808927"	"Sample 1"	"FALSE"
"85"	"H1"	"32"	"Target 1"	"1.911673665046692"	"1.6545427309142218"	"Sample 1"	"FALSE"
"85"	"H1"	"33"	"Target 1"	"2.0461864471435547"	"1.7861151922908094"	"Sample 1"	"FALSE"
"85"	"H1"	"34"	"Target 1"	"2.143303155899048"	"1.8802915803260272"	"Sample 1"	"FALSE"
"85"	"H1"	"35"	"Target 1"	"2.216597080230713"	"1.950645183937417"	"Sample 1"	"FALSE"
"85"	"H1"	"36"	"Target 1"	"2.273131847381592"	"2.004239630368021"	"Sample 1"	"FALSE"
"85"	"H1"	"37"	"Target 1"	"2.3024675846099854"	"2.030635046876139"	"Sample 1"	"FALSE"
"85"	"H1"	"38"	"Target 1"	"2.326472520828247"	"2.051699662374126"	"Sample 1"	"FALSE"
"85"	"H1"	"39"	"Target 1"	"2.344917058944702"	"2.0672038797703056"	"Sample 1"	"FALSE"
"85"	"H1"	"40"	"Target 1"	"2.353966474533081"	"2.073312974638409"	"Sample 1"	"FALSE"
"85"	"H1"	"41"	"Target 1"	"2.3624379634857178"	"2.078844142870771"	"Sample 1"	"FALSE"
"85"	"H1"	"42"	"Target 1"	"2.3668785095214844"	"2.080344368186262"	"Sample 1"	"FALSE"
"85"	"H1"	"43"	"Target 1"	"2.370039463043213"	"2.0805650009877152"	"Sample 1"	"FALSE"
"85"	"H1"	"44"	"Target 1"	"2.381859064102173"	"2.0894442813264003"	"Sample 1"	"FALSE"
"85"	"H1"	"45"	"Target 1"	"2.3829901218414307"	"2.0876350183453827"	"Sample 1"	"FALSE"
"86"	"H2"	"1"	"Target 1"	"0.1695355474948883"	"0.004243911968337165"	"Sample 1"	"FALSE"
"86"	"H2"	"2"	"Target 1"	"0.17218996584415436"	"0.004040727681583827"	"Sample 1"	"FALSE"
"86"	"H2"	"3"	"Target 1"	"0.17521202564239502"	"0.004205184843805098"	"Sample 1"	"FALSE"
"86"	"H2"	"4"	"Target 1"	"0.18092402815818787"	"0.007059584723578554"	"Sample 1"	"FALSE"
"86"	"H2"	"5"	"Target 1"	"0.18414181470870972"	"0.007419768638081014"	"Sample 1"	"FALSE"
"86"	"H2"	"6"	"Target 1"	"0.18533840775489807"	"0.005758759048249977"	"Sample 1"	"FALSE"
"86"	"H2"	"7"	"Target 1"	"0.18589140474796295"	"0.003454153405295495"	"Sample 1"	"FALSE"
"86"	"H2"	"8"	"Target 1"	"0.18853971362113953"	"0.003244859642452651"	"Sample 1"	"FALSE"
"86"	"H2"	"9"	"Target 1"	"0.19439378380775452"	"0.006241327193048278"	"Sample 1"	"FALSE"
"86"	"H2"	"10"	"Target 1"	"0.19498345255851746"	"0.003973393307791827"	"Sample 1"	"FALSE"
"86"	"H2"	"11"	"Target 1"	"0.19483119249343872"	"9.635306066937011E-4"	"Sample 1"	"FALSE"
"86"	"H2"	"12"	"Target 1"	"0.19702908396720886"	"3.0381944444445204E-4"	"Sample 1"	"FALSE"
"86"	"H2"	"13"	"Target 1"	"0.19957105815410614"	"-1.1809004677660814E-5"	"Sample 1"	"FALSE"
"86"	"H2"	"14"	"Target 1"	"0.20374982059001923"	"0.0013093507952160344"	"Sample 1"	"FALSE"
"86"	"H2"	"15"	"Target 1"	"0.20557095110416412"	"2.728786733415412E-4"	"Sample 1"	"FALSE"
"86"	"H2"	"16"	"Target 1"	"0.20714350044727325"	"-0.0010121746195687186"	"Sample 1"	"FALSE"
"86"	"H2"	"17"	"Target 1"	"0.2096909135580063"	"-0.001322364144855077"	"Sample 1"	"FALSE"
"86"	"H2"	"18"	"Target 1"	"0.21232953667640686"	"-0.001541343662473894"	"Sample 1"	"FALSE"
"86"	"H2"	"19"	"Target 1"	"0.21625857055187225"	"-4.6991242302789164E-4"	"Sample 1"	"FALSE"
"86"	"H2"	"20"	"Target 1"	"0.22205764055252075"	"0.002471554941601216"	"Sample 1"	"FALSE"
"86"	"H2"	"21"	"Target 1"	"0.2315150648355484"	"0.009071376588609474"	"Sample 1"	"FALSE"
"86"	"H2"	"22"	"Target 1"	"0.24398158490657806"	"0.018680294023619773"	"Sample 1"	"FALSE"
"86"	"H2"	"23"	"Target 1"	"0.2683822810649872"	"0.04022338754600947"	"Sample 1"	"FALSE"
"86"	"H2"	"24"	"Target 1"	"0.30881351232528687"	"0.07779701617028979"	"Sample 1"	"FALSE"
"86"	"H2"	"25"	"Target 1"	"0.38543620705604553"	"0.15156210826502906"	"Sample 1"	"FALSE"
"86"	"H2"	"26"	"Target 1"	"0.5113607048988342"	"0.27462900347179836"	"Sample 1"	"FALSE"
"86"	"H2"	"27"	"Target 1"	"0.7120121121406555"	"0.47242280807760023"	"Sample 1"	"FALSE"
"86"	"H2"	"28"	"Target 1"	"0.979181170463562"	"0.7367342637644874"	"Sample 1"	"FALSE"
"86"	"H2"	"29"	"Target 1"	"1.2731808423995972"	"1.027876333064503"	"Sample 1"	"FALSE"
"86"	"H2"	"30"	"Target 1"	"1.5404670238494873"	"1.2923049118783738"	"Sample 1"	"FALSE"
"86"	"H2"	"31"	"Target 1"	"1.7688277959823608"	"1.517808081375228"	"Sample 1"	"FALSE"
"86"	"H2"	"32"	"Target 1"	"1.9444745779037476"	"1.6905972606605955"	"Sample 1"	"FALSE"
"86"	"H2"	"33"	"Target 1"	"2.0773181915283203"	"1.8205832716491488"	"Sample 1"	"FALSE"
"86"	"H2"	"34"	"Target 1"	"2.175126075744629"	"1.915533553229438"	"Sample 1"	"FALSE"
"86"	"H2"	"35"	"Target 1"	"2.245429039001465"	"1.9829789138502545"	"Sample 1"	"FALSE"
"86"	"H2"	"36"	"Target 1"	"2.2976088523864746"	"2.032301124599245"	"Sample 1"	"FALSE"
"86"	"H2"	"37"	"Target 1"	"2.3301804065704346"	"2.0620150761471856"	"Sample 1"	"FALSE"
"86"	"H2"	"38"	"Target 1"	"2.3499233722686768"	"2.0789004392094084"	"Sample 1"	"FALSE"
"86"	"H2"	"39"	"Target 1"	"2.367225170135498"	"2.0933446344402102"	"Sample 1"	"FALSE"
"86"	"H2"	"40"	"Target 1"	"2.3808794021606445"	"2.1041412638293373"	"Sample 1"	"FALSE"
"86"	"H2"	"41"	"Target 1"	"2.389760971069336"	"2.1101652301020093"	"Sample 1"	"FALSE"
"86"	"H2"	"42"	"Target 1"	"2.396717071533203"	"2.114263727929857"	"Sample 1"	"FALSE"
"86"	"H2"	"43"	"Target 1"	"2.4018709659576416"	"2.116560019718276"	"Sample 1"	"FALSE"
"86"	"H2"	"44"	"Target 1"	"2.402402639389038"	"2.114234090513653"	"Sample 1"	"FALSE"
"86"	"H2"	"45"	"Target 1"	"2.401578903198242"	"2.110552751686838"	"Sample 1"	"FALSE"
"87"	"H3"	"1"	"Target 1"	"0.17124247550964355"	"-0.0019949578576617666"	"Sample 1"	"FALSE"
"87"	"H3"	"2"	"Target 1"	"0.17599911987781525"	"2.3710272378391073E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"3"	"Target 1"	"0.1816076934337616"	"0.003321092493004274"	"Sample 1"	"FALSE"
"87"	"H3"	"4"	"Target 1"	"0.18249867856502533"	"0.0016874938375419923"	"Sample 1"	"FALSE"
"87"	"H3"	"5"	"Target 1"	"0.1830737143754959"	"-2.6205413871341343E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"6"	"Target 1"	"0.1866929531097412"	"8.326008088059E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"7"	"Target 1"	"0.18955132365226746"	"0.0011663875646061306"	"Sample 1"	"FALSE"
"87"	"H3"	"8"	"Target 1"	"0.19086703658103943"	"-4.248329334788359E-5"	"Sample 1"	"FALSE"
"87"	"H3"	"9"	"Target 1"	"0.19158460199832916"	"-0.0018495016627841643"	"Sample 1"	"FALSE"
"87"	"H3"	"10"	"Target 1"	"0.19553332030773163"	"-4.253671401076853E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"11"	"Target 1"	"0.19765600562095642"	"-8.272656136088796E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"12"	"Target 1"	"0.20047278702259064"	"-5.350679987006779E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"13"	"Target 1"	"0.20599842071533203"	"0.0024659819073147293"	"Sample 1"	"FALSE"
"87"	"H3"	"14"	"Target 1"	"0.20717938244342804"	"0.001122359848684723"	"Sample 1"	"FALSE"
"87"	"H3"	"15"	"Target 1"	"0.20815743505954742"	"-4.24171321921879E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"16"	"Target 1"	"0.20978803932666779"	"-0.0013181508415275045"	"Sample 1"	"FALSE"
"87"	"H3"	"17"	"Target 1"	"0.21054713428020477"	"-0.0030836396747165318"	"Sample 1"	"FALSE"
"87"	"H3"	"18"	"Target 1"	"0.2134561687707901"	"-0.0026991889708571914"	"Sample 1"	"FALSE"
"87"	"H3"	"19"	"Target 1"	"0.2190864235162735"	"4.064819879001924E-4"	"Sample 1"	"FALSE"
"87"	"H3"	"20"	"Target 1"	"0.22237509489059448"	"0.0011705695754951895"	"Sample 1"	"FALSE"
"87"	"H3"	"21"	"Target 1"	"0.22608886659145355"	"0.0023597574896282725"	"Sample 1"	"FALSE"
"87"	"H3"	"22"	"Target 1"	"0.23298415541648865"	"0.006730462527937353"	"Sample 1"	"FALSE"
"87"	"H3"	"23"	"Target 1"	"0.24342679977416992"	"0.01464852309889264"	"Sample 1"	"FALSE"
"87"	"H3"	"24"	"Target 1"	"0.2585766613483429"	"0.0272738008863396"	"Sample 1"	"FALSE"
"87"	"H3"	"25"	"Target 1"	"0.28916656970977783"	"0.05533912546104855"	"Sample 1"	"FALSE"
"87"	"H3"	"26"	"Target 1"	"0.34125831723213196"	"0.10490628919667669"	"Sample 1"	"FALSE"
"87"	"H3"	"27"	"Target 1"	"0.4344237446784973"	"0.19554713285631603"	"Sample 1"	"FALSE"
"87"	"H3"	"28"	"Target 1"	"0.5858879089355469"	"0.3444867133266396"	"Sample 1"	"FALSE"
"87"	"H3"	"29"	"Target 1"	"0.8073204159736633"	"0.56339463657803"	"Sample 1"	"FALSE"
"87"	"H3"	"30"	"Target 1"	"1.0853769779205322"	"0.838926614738173"	"Sample 1"	"FALSE"
"87"	"H3"	"31"	"Target 1"	"1.3784433603286743"	"1.1294684133595891"	"Sample 1"	"FALSE"
"87"	"H3"	"32"	"Target 1"	"1.6412086486816406"	"1.3897091179258294"	"Sample 1"	"FALSE"
"87"	"H3"	"33"	"Target 1"	"1.847959280014038"	"1.5939351654715008"	"Sample 1"	"FALSE"
"87"	"H3"	"34"	"Target 1"	"2.0054566860198975"	"1.7489079876906342"	"Sample 1"	"FALSE"
"87"	"H3"	"35"	"Target 1"	"2.130209445953369"	"1.8711361638373798"	"Sample 1"	"FALSE"
"87"	"H3"	"36"	"Target 1"	"2.2201716899871826"	"1.9585738240844675"	"Sample 1"	"FALSE"
"87"	"H3"	"37"	"Target 1"	"2.282637596130371"	"2.0185151464409294"	"Sample 1"	"FALSE"
"87"	"H3"	"38"	"Target 1"	"2.3241686820983887"	"2.057521648622221"	"Sample 1"	"FALSE"
"87"	"H3"	"39"	"Target 1"	"2.3525936603546143"	"2.083422043091721"	"Sample 1"	"FALSE"
"87"	"H3"	"40"	"Target 1"	"2.3737847805023193"	"2.1020885794527"	"Sample 1"	"FALSE"
"87"	"H3"	"41"	"Target 1"	"2.3888533115386963"	"2.114632526702351"	"Sample 1"	"FALSE"
"87"	"H3"	"42"	"Target 1"	"2.3984086513519287"	"2.121663282728857"	"Sample 1"	"FALSE"
"87"	"H3"	"43"	"Target 1"	"2.409001588821411"	"2.1297316364116137"	"Sample 1"	"FALSE"
"87"	"H3"	"44"	"Target 1"	"2.4202194213867188"	"2.1384248851901955"	"Sample 1"	"FALSE"
"87"	"H3"	"45"	"Target 1"	"2.424144744873047"	"2.1398256248897973"	"Sample 1"	"FALSE"
"88"	"H4"	"1"	"Target 1"	"0.19488643109798431"	"-0.004375398159027088"	"Sample 1"	"FALSE"
"88"	"H4"	"2"	"Target 1"	"0.20001712441444397"	"-0.0021902010296330375"	"Sample 1"	"FALSE"
"88"	"H4"	"3"	"Target 1"	"0.20504949986934662"	"-1.0332176179596569E-4"	"Sample 1"	"FALSE"
"88"	"H4"	"4"	"Target 1"	"0.20850539207458496"	"4.0707425637679946E-4"	"Sample 1"	"FALSE"
"88"	"H4"	"5"	"Target 1"	"0.21322573721408844"	"0.0021819232088146736"	"Sample 1"	"FALSE"
"88"	"H4"	"6"	"Target 1"	"0.21659570932388306"	"0.002606399131543713"	"Sample 1"	"FALSE"
"88"	"H4"	"7"	"Target 1"	"0.21934418380260468"	"0.0024093774231997546"	"Sample 1"	"FALSE"
"88"	"H4"	"8"	"Target 1"	"0.22246389091014862"	"0.002583588343678095"	"Sample 1"	"FALSE"
"88"	"H4"	"9"	"Target 1"	"0.226071298122406"	"0.003245499368869903"	"Sample 1"	"FALSE"
"88"	"H4"	"10"	"Target 1"	"0.22851358354091644"	"0.0027422886003147353"	"Sample 1"	"FALSE"
"88"	"H4"	"11"	"Target 1"	"0.23326539993286133"	"0.004548608805194043"	"Sample 1"	"FALSE"
"88"	"H4"	"12"	"Target 1"	"0.2359255850315094"	"0.0042632977167765375"	"Sample 1"	"FALSE"
"88"	"H4"	"13"	"Target 1"	"0.23846109211444855"	"0.0038533086126501083"	"Sample 1"	"FALSE"
"88"	"H4"	"14"	"Target 1"	"0.23807291686534882"	"5.19637176484772E-4"	"Sample 1"	"FALSE"
"88"	"H4"	"15"	"Target 1"	"0.2383286952972412"	"-0.00217008057868841"	"Sample 1"	"FALSE"
"88"	"H4"	"16"	"Target 1"	"0.24351266026496887"	"6.83882019736461E-5"	"Sample 1"	"FALSE"
"88"	"H4"	"17"	"Target 1"	"0.24587556719779968"	"-5.142010522611205E-4"	"Sample 1"	"FALSE"
"88"	"H4"	"18"	"Target 1"	"0.24762509763240814"	"-0.0017101668047182382"	"Sample 1"	"FALSE"
"88"	"H4"	"19"	"Target 1"	"0.24937039613723755"	"-0.0029103644869544086"	"Sample 1"	"FALSE"
"88"	"H4"	"20"	"Target 1"	"0.25164932012557983"	"-0.003576936685677756"	"Sample 1"	"FALSE"
"88"	"H4"	"21"	"Target 1"	"0.2594117522239685"	"0.0012399992256453387"	"Sample 1"	"FALSE"
"88"	"H4"	"22"	"Target 1"	"0.2663176655769348"	"0.00520041639154607"	"Sample 1"	"FALSE"
"88"	"H4"	"23"	"Target 1"	"0.27575182914733887"	"0.011689083774884545"	"Sample 1"	"FALSE"
"88"	"H4"	"24"	"Target 1"	"0.2909112274646759"	"0.023902985905156004"	"Sample 1"	"FALSE"
"88"	"H4"	"25"	"Target 1"	"0.3238467276096344"	"0.053892989863048926"	"Sample 1"	"FALSE"
"88"	"H4"	"26"	"Target 1"	"0.3733118772506714"	"0.10041264331702034"	"Sample 1"	"FALSE"
"88"	"H4"	"27"	"Target 1"	"0.4673997759819031"	"0.19155504586118638"	"Sample 1"	"FALSE"
"88"	"H4"	"28"	"Target 1"	"0.6212479472160339"	"0.34245772090825166"	"Sample 1"	"FALSE"
"88"	"H4"	"29"	"Target 1"	"0.8474905490875244"	"0.5657548265926766"	"Sample 1"	"FALSE"
"88"	"H4"	"30"	"Target 1"	"1.1236892938613892"	"0.8390080751794757"	"Sample 1"	"FALSE"
"88"	"H4"	"31"	"Target 1"	"1.4118454456329346"	"1.1242187307639555"	"Sample 1"	"FALSE"
"88"	"H4"	"32"	"Target 1"	"1.6678942441940308"	"1.377322033137986"	"Sample 1"	"FALSE"
"88"	"H4"	"33"	"Target 1"	"1.8744288682937622"	"1.580911161050652"	"Sample 1"	"FALSE"
"88"	"H4"	"34"	"Target 1"	"2.0313162803649902"	"1.7348530769348145"	"Sample 1"	"FALSE"
"88"	"H4"	"35"	"Target 1"	"2.1508190631866455"	"1.8514103635694041"	"Sample 1"	"FALSE"
"88"	"H4"	"36"	"Target 1"	"2.237452745437622"	"1.9350985496333153"	"Sample 1"	"FALSE"
"88"	"H4"	"37"	"Target 1"	"2.2990474700927734"	"1.993747778101401"	"Sample 1"	"FALSE"
"88"	"H4"	"38"	"Target 1"	"2.344083547592163"	"2.035838359413725"	"Sample 1"	"FALSE"
"88"	"H4"	"39"	"Target 1"	"2.3741745948791504"	"2.0629839105136467"	"Sample 1"	"FALSE"
"88"	"H4"	"40"	"Target 1"	"2.395308494567871"	"2.081172314015302"	"Sample 1"	"FALSE"
"88"	"H4"	"41"	"Target 1"	"2.4095845222473145"	"2.0925028455076795"	"Sample 1"	"FALSE"
"88"	"H4"	"42"	"Target 1"	"2.4215261936187744"	"2.101499020692074"	"Sample 1"	"FALSE"
"88"	"H4"	"43"	"Target 1"	"2.4329514503479004"	"2.1099787812341346"	"Sample 1"	"FALSE"
"88"	"H4"	"44"	"Target 1"	"2.442535400390625"	"2.116617235089793"	"Sample 1"	"FALSE"
"88"	"H4"	"45"	"Target 1"	"2.4436259269714355"	"2.1147622654835385"	"Sample 1"	"FALSE"
"89"	"H5"	"1"	"Target 1"	"0.22157341241836548"	"0.0016147792339324977"	"Sample 1"	"FALSE"
"89"	"H5"	"2"	"Target 1"	"0.22689086198806763"	"0.004010927135294137"	"Sample 1"	"FALSE"
"89"	"H5"	"3"	"Target 1"	"0.23034465312957764"	"0.004543416608463638"	"Sample 1"	"FALSE"
"89"	"H5"	"4"	"Target 1"	"0.23142845928668976"	"0.0027059210972352503"	"Sample 1"	"FALSE"
"89"	"H5"	"5"	"Target 1"	"0.23393133282661438"	"0.0022874929688193628"	"Sample 1"	"FALSE"
"89"	"H5"	"6"	"Target 1"	"0.23759302496910095"	"0.003027883442965426"	"Sample 1"	"FALSE"
"89"	"H5"	"7"	"Target 1"	"0.2401210218667984"	"0.0026345786723223656"	"Sample 1"	"FALSE"
"89"	"H5"	"8"	"Target 1"	"0.2412654310464859"	"8.576861836693565E-4"	"Sample 1"	"FALSE"
"89"	"H5"	"9"	"Target 1"	"0.2443726807832718"	"0.001043634252114736"	"Sample 1"	"FALSE"
"89"	"H5"	"10"	"Target 1"	"0.24622295796871185"	"-2.739023078570952E-5"	"Sample 1"	"FALSE"
"89"	"H5"	"11"	"Target 1"	"0.2490801066160202"	"-9.154325181789675E-5"	"Sample 1"	"FALSE"
"89"	"H5"	"12"	"Target 1"	"0.2517719864845276"	"-3.209650516509928E-4"	"Sample 1"	"FALSE"
"89"	"H5"	"13"	"Target 1"	"0.25612708926200867"	"0.0011128360574895494"	"Sample 1"	"FALSE"
"89"	"H5"	"14"	"Target 1"	"0.2607988119125366"	"0.002863257039677022"	"Sample 1"	"FALSE"
"89"	"H5"	"15"	"Target 1"	"0.2618705928325653"	"0.001013736291365172"	"Sample 1"	"FALSE"
"89"	"H5"	"16"	"Target 1"	"0.26567864418029785"	"0.0019004859707572345"	"Sample 1"	"FALSE"
