# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"X1_M1"	"X2_M2"	"X3_M3"	"X4_M4"	"X5_M5"
"1"	"A1"	"2"	"2"	"3"	"84554.48"	"37398.734"	"36336.46"	"383462.44"	"195.14635"
"2"	"A2"	"2"	"2"	"3"	"103034.34"	"37064.69"	"39762.895"	"395447.3"	"-336.14468"
"3"	"A3"	"2"	"2"	"3"	"94778.29"	"33245.832"	"40551.844"	"373848.84"	"156.8508"
"4"	"A4"	"2"	"2"	"3"	"105254.23"	"34238.773"	"46721.723"	"394802.0"	"-1345.7098"
"5"	"A5"	"2"	"2"	"3"	"95577.48"	"31764.895"	"47656.676"	"394085.44"	"-52.356438"
"6"	"A6"	"2"	"2"	"3"	"93845.38"	"31051.473"	"46210.78"	"377154.84"	"-189.60051"
"7"	"A7"	"2"	"2"	"3"	"156508.14"	"37843.824"	"50765.56"	"419318.03"	"3559.1475"
"8"	"A8"	"2"	"2"	"3"	"102407.67"	"32953.66"	"46976.402"	"392021.84"	"-1672.7867"
"9"	"A9"	"2"	"2"	"3"	"101299.664"	"32962.906"	"44219.344"	"391680.72"	"-261.13287"
"10"	"A10"	"2"	"2"	"3"	"103057.88"	"34382.02"	"41597.914"	"385340.47"	"946.3905"
"11"	"A11"	"2"	"2"	"3"	"99440.53"	"33840.38"	"36081.734"	"369419.25"	"-1278.3206"
"12"	"A12"	"2"	"2"	"3"	"114074.55"	"40620.082"	"36554.78"	"389874.25"	"-394.0975"
"13"	"B1"	"2"	"2"	"3"	"91700.516"	"37583.668"	"38965.9"	"369610.06"	"1536.7404"
"14"	"B2"	"2"	"2"	"3"	"91190.82"	"33709.336"	"40403.477"	"375901.6"	"1006.1671"
"15"	"B3"	"2"	"2"	"3"	"99080.29"	"32983.527"	"45338.625"	"374335.06"	"587.84344"
"16"	"B4"	"2"	"2"	"3"	"91306.266"	"31182.832"	"47541.9"	"379857.2"	"549.556"
"17"	"B5"	"2"	"2"	"3"	"97078.66"	"31501.125"	"50698.004"	"393643.53"	"585.6106"
"18"	"B6"	"2"	"2"	"3"	"96498.57"	"31212.445"	"50691.113"	"391826.75"	"264.65695"
"19"	"B7"	"2"	"2"	"3"	"110159.766"	"31953.367"	"53813.95"	"405984.97"	"1391.1852"
"20"	"B8"	"2"	"2"	"3"	"104911.12"	"33329.414"	"52034.637"	"406690.66"	"917.94794"
"21"	"B9"	"2"	"2"	"3"	"104902.14"	"33372.81"	"49505.69"	"401140.16"	"781.94855"
"22"	"B10"	"2"	"2"	"3"	"118129.11"	"35654.305"	"48396.297"	"413849.72"	"942.2034"
"23"	"B11"	"2"	"2"	"3"	"114712.82"	"38538.92"	"43971.82"	"410036.62"	"2273.746"
"24"	"B12"	"2"	"2"	"3"	"105679.32"	"36208.227"	"37515.906"	"376199.75"	"1562.6704"
"25"	"C1"	"2"	"2"	"3"	"85070.44"	"34133.113"	"38134.832"	"366535.16"	"1128.5563"
"26"	"C2"	"2"	"2"	"3"	"102674.21"	"36178.37"	"44310.316"	"387865.0"	"76.120346"
"27"	"C3"	"2"	"2"	"3"	"95971.83"	"32010.334"	"46979.035"	"389747.44"	"1204.1473"
"28"	"C4"	"2"	"2"	"3"	"117258.17"	"35792.883"	"56110.598"	"428492.4"	"587.71844"
"29"	"C5"	"2"	"2"	"3"	"106053.11"	"33274.906"	"56982.54"	"423113.8"	"643.5794"
"30"	"C6"	"2"	"2"	"3"	"104425.914"	"31877.586"	"56138.934"	"407692.75"	"902.23553"
"31"	"C7"	"2"	"2"	"3"	"110726.766"	"31938.23"	"55806.336"	"411765.9"	"-247.95747"
"32"	"C8"	"2"	"2"	"3"	"137175.36"	"37262.617"	"62394.242"	"449314.3"	"1037.3315"
"33"	"C9"	"2"	"2"	"3"	"116061.52"	"34976.566"	"53217.805"	"414549.66"	"-328.923"
"34"	"C10"	"2"	"2"	"3"	"118304.29"	"36797.78"	"50425.85"	"402723.34"	"1519.3193"
"35"	"C11"	"2"	"2"	"3"	"106548.4"	"35229.723"	"43384.535"	"375663.25"	"1538.4323"
"36"	"C12"	"2"	"2"	"3"	"96940.59"	"36470.28"	"38036.4"	"369302.78"	"643.24225"
"37"	"D1"	"2"	"2"	"3"	"101680.06"	"39739.86"	"43616.81"	"396945.97"	"1419.1097"
"38"	"D2"	"2"	"2"	"3"	"95118.695"	"34880.65"	"43637.64"	"386596.78"	"3309.7456"
"39"	"D3"	"2"	"2"	"3"	"107232.336"	"35063.51"	"50691.465"	"402032.12"	"1138.5851"
"40"	"D4"	"2"	"2"	"3"	"112109.29"	"35712.414"	"56737.06"	"418191.44"	"1417.1411"
"41"	"D5"	"2"	"2"	"3"	"118897.945"	"35053.84"	"59574.12"	"429808.7"	"754.7232"
"42"	"D6"	"2"	"2"	"3"	"117296.484"	"34610.016"	"61000.04"	"432515.94"	"1775.9553"
"43"	"D7"	"2"	"2"	"3"	"121846.63"	"34220.26"	"59657.35"	"426677.7"	"1237.0714"
"44"	"D8"	"2"	"2"	"3"	"109383.27"	"32526.207"	"54675.902"	"410405.4"	"2354.831"
"45"	"D9"	"2"	"2"	"3"	"127064.516"	"34921.742"	"54049.895"	"406366.03"	"1920.9491"
"46"	"D10"	"2"	"2"	"3"	"147987.75"	"37568.03"	"51723.086"	"414329.5"	"2679.1006"
"47"	"D11"	"2"	"2"	"3"	"110025.13"	"37232.6"	"47506.19"	"399716.34"	"2840.3396"
"48"	"D12"	"2"	"2"	"3"	"152256.97"	"39909.266"	"42349.773"	"388572.06"	"1712.4531"
"49"	"E1"	"2"	"2"	"3"	"106335.01"	"38309.65"	"42832.133"	"399838.47"	"1241.712"
"50"	"E2"	"2"	"2"	"3"	"114451.0"	"38285.19"	"50296.492"	"415328.5"	"1209.8164"
"51"	"E3"	"2"	"2"	"3"	"118321.99"	"41128.344"	"59538.508"	"418465.25"	"1771.4637"
"52"	"E4"	"2"	"2"	"3"	"111421.484"	"32278.99"	"54048.934"	"402502.94"	"2622.6382"
"53"	"E5"	"2"	"2"	"3"	"115955.53"	"33941.45"	"58023.348"	"418330.56"	"1152.5122"
"54"	"E6"	"2"	"2"	"3"	"117657.33"	"32199.729"	"58067.344"	"406496.1"	"2423.9465"
"55"	"E7"	"2"	"2"	"3"	"118345.61"	"32119.12"	"56931.375"	"401013.6"	"135.87476"
"56"	"E8"	"2"	"2"	"3"	"153224.8"	"40548.184"	"65791.59"	"441137.1"	"54462.78"
"57"	"E9"	"2"	"2"	"3"	"117602.836"	"33937.74"	"54183.223"	"414115.8"	"746.79065"
"58"	"E10"	"2"	"2"	"3"	"109105.766"	"32581.053"	"48459.26"	"392042.88"	"-78.393265"
"59"	"E11"	"2"	"2"	"3"	"118397.945"	"33361.473"	"42922.652"	"367595.0"	"-45.73601"
"60"	"E12"	"2"	"2"	"3"	"107509.48"	"35833.387"	"40717.06"	"383885.12"	"498.9244"
"61"	"F1"	"2"	"2"	"3"	"97054.81"	"35536.094"	"39296.957"	"377754.75"	"586.0075"
"62"	"F2"	"2"	"2"	"3"	"107157.75"	"36805.52"	"47065.88"	"404146.7"	"1040.8531"
"63"	"F3"	"2"	"2"	"3"	"113983.25"	"36741.145"	"53658.715"	"415598.84"	"815.93085"
"64"	"F4"	"2"	"2"	"3"	"125100.36"	"38998.953"	"60247.742"	"444164.3"	"196.97774"
"65"	"F5"	"2"	"2"	"3"	"119509.555"	"35673.56"	"61637.156"	"442237.56"	"672.2503"
"66"	"F6"	"2"	"2"	"3"	"114820.18"	"34422.22"	"59669.87"	"436921.75"	"1962.6185"
"67"	"F7"	"2"	"2"	"3"	"125522.78"	"33967.977"	"59082.42"	"430104.72"	"-1769.8789"
"68"	"F8"	"2"	"2"	"3"	"119659.17"	"35949.1"	"58832.473"	"440666.7"	"1576.2709"
"69"	"F9"	"2"	"2"	"3"	"124345.85"	"35302.996"	"56667.79"	"430782.25"	"-658.5164"
"70"	"F10"	"2"	"2"	"3"	"128079.78"	"35382.695"	"49034.543"	"404904.56"	"-226.8756"
"71"	"F11"	"2"	"2"	"3"	"138517.03"	"39212.832"	"48056.25"	"403611.72"	"1080.5079"
"72"	"F12"	"2"	"2"	"3"	"109202.14"	"37536.035"	"41038.52"	"376739.06"	"800.81555"
"73"	"G1"	"2"	"2"	"3"	"97022.22"	"36480.63"	"39153.72"	"382755.06"	"859.6555"
"74"	"G2"	"2"	"2"	"3"	"107451.6"	"36699.77"	"44526.844"	"400864.53"	"874.5312"
"75"	"G3"	"2"	"2"	"3"	"102234.54"	"34673.855"	"47167.715"	"395316.34"	"-981.29407"
"76"	"G4"	"2"	"2"	"3"	"98516.03"	"33979.203"	"50302.918"	"401946.9"	"1632.2852"
"77"	"G5"	"2"	"2"	"3"	"119231.54"	"38274.047"	"59803.47"	"423890.84"	"-357.88696"
"78"	"G6"	"2"	"2"	"3"	"138354.73"	"34993.703"	"55763.37"	"424428.53"	"2601.3145"
"79"	"G7"	"2"	"2"	"3"	"120710.6"	"34277.75"	"54165.746"	"411047.2"	"1038.2922"
"80"	"G8"	"2"	"2"	"3"	"119378.98"	"35655.246"	"53954.72"	"411450.12"	"2006.034"
"81"	"G9"	"2"	"2"	"3"	"124604.82"	"35740.348"	"51639.96"	"412284.62"	"697.51056"
"82"	"G10"	"2"	"2"	"3"	"100768.58"	"33691.117"	"46401.24"	"389318.6"	"-173.67226"
"83"	"G11"	"2"	"2"	"3"	"123738.49"	"36174.727"	"42647.016"	"386848.44"	"-95.524635"
"84"	"G12"	"2"	"2"	"3"	"104870.15"	"39783.32"	"39640.516"	"369069.38"	"1235.2421"
"85"	"H1"	"2"	"2"	"3"	"85007.625"	"34791.883"	"33487.76"	"352276.78"	"1573.7085"
"86"	"H2"	"2"	"2"	"3"	"90895.016"	"37999.434"	"41731.098"	"384182.2"	"325.2672"
"87"	"H3"	"2"	"2"	"3"	"92553.11"	"34291.305"	"40793.12"	"374647.6"	"-277.33365"
"88"	"H4"	"2"	"2"	"3"	"106405.516"	"35793.56"	"47886.66"	"392677.66"	"2235.161"
"89"	"H5"	"2"	"2"	"3"	"109610.61"	"37603.13"	"45909.094"	"370661.44"	"144.50784"
"90"	"H6"	"2"	"2"	"3"	"95049.445"	"31339.086"	"46829.652"	"369119.94"	"800.9157"
"91"	"H7"	"2"	"2"	"3"	"113612.22"	"31737.438"	"46907.86"	"367325.2"	"-293.66748"
"92"	"H8"	"2"	"2"	"3"	"123770.14"	"35657.84"	"49190.168"	"397668.75"	"465.14328"
"93"	"H9"	"2"	"2"	"3"	"116924.12"	"34563.992"	"45851.484"	"373397.66"	"-76.10055"
"94"	"H10"	"2"	"2"	"3"	"104190.63"	"35620.715"	"42054.785"	"379778.44"	"485.02628"
"95"	"H11"	"2"	"2"	"3"	"111691.42"	"37687.95"	"39103.426"	"374239.66"	"2629.8577"
"96"	"H12"	"2"	"2"	"3"	"101413.02"	"36473.516"	"34630.113"	"350288.8"	"612.87805"
"1"	"A1"	"2"	"2"	"4"	"82014.28"	"37967.15"	"36407.38"	"382239.62"	"565.19135"
"2"	"A2"	"2"	"2"	"4"	"103357.75"	"37003.293"	"40098.086"	"394892.12"	"-152.67242"
"3"	"A3"	"2"	"2"	"4"	"95569.27"	"33497.586"	"40819.906"	"373986.34"	"136.08981"
"4"	"A4"	"2"	"2"	"4"	"109104.44"	"33965.016"	"46933.984"	"396733.94"	"-1556.5792"
"5"	"A5"	"2"	"2"	"4"	"96467.586"	"31779.625"	"47643.18"	"393919.72"	"-122.44456"
"6"	"A6"	"2"	"2"	"4"	"97416.96"	"31242.262"	"46440.707"	"377082.9"	"-390.9536"
"7"	"A7"	"2"	"2"	"4"	"160288.53"	"37827.785"	"51246.215"	"420935.94"	"3605.587"
"8"	"A8"	"2"	"2"	"4"	"106135.18"	"33239.402"	"47875.434"	"392625.72"	"-1588.682"
"9"	"A9"	"2"	"2"	"4"	"102797.91"	"33843.473"	"45213.45"	"392123.03"	"-282.98294"
"10"	"A10"	"2"	"2"	"4"	"104050.97"	"34634.42"	"41805.38"	"385303.97"	"1151.2577"
"11"	"A11"	"2"	"2"	"4"	"100781.445"	"33618.543"	"36044.86"	"369337.06"	"-1220.4056"
"12"	"A12"	"2"	"2"	"4"	"114994.54"	"40341.594"	"36795.27"	"389404.44"	"-0.44100967"
"13"	"B1"	"2"	"2"	"4"	"90586.02"	"37664.79"	"38907.48"	"369863.75"	"1930.1943"
"14"	"B2"	"2"	"2"	"4"	"91422.89"	"33697.453"	"40619.84"	"376298.4"	"330.14346"
"15"	"B3"	"2"	"2"	"4"	"97967.3"	"33406.73"	"45730.773"	"374896.72"	"371.587"
"16"	"B4"	"2"	"2"	"4"	"90566.25"	"31644.287"	"48012.25"	"380911.66"	"-7.534912"
"17"	"B5"	"2"	"2"	"4"	"97443.05"	"31782.436"	"50840.547"	"394169.4"	"203.24673"
"18"	"B6"	"2"	"2"	"4"	"97040.55"	"31376.717"	"51007.168"	"392406.72"	"183.63365"
"19"	"B7"	"2"	"2"	"4"	"112431.586"	"32929.242"	"53927.28"	"406294.38"	"947.006"
"20"	"B8"	"2"	"2"	"4"	"107340.586"	"33270.438"	"51855.84"	"406914.06"	"832.50525"
"21"	"B9"	"2"	"2"	"4"	"106808.46"	"33869.31"	"49996.363"	"400915.94"	"918.00854"
"22"	"B10"	"2"	"2"	"4"	"118646.63"	"35627.547"	"48458.406"	"414320.03"	"586.23816"
"23"	"B11"	"2"	"2"	"4"	"116577.68"	"38831.44"	"44026.81"	"410354.88"	"2627.8462"
"24"	"B12"	"2"	"2"	"4"	"107858.86"	"37204.99"	"37824.12"	"375370.56"	"1497.1309"
"25"	"C1"	"2"	"2"	"4"	"86248.734"	"34264.32"	"37809.348"	"366008.8"	"1065.1855"
"26"	"C2"	"2"	"2"	"4"	"103674.12"	"35740.934"	"44527.24"	"388772.28"	"649.0295"
"27"	"C3"	"2"	"2"	"4"	"98704.86"	"32153.049"	"47398.473"	"390870.3"	"1744.1451"
"28"	"C4"	"2"	"2"	"4"	"119522.305"	"35657.652"	"56580.906"	"429918.66"	"933.54517"
"29"	"C5"	"2"	"2"	"4"	"108115.0"	"33428.992"	"57170.406"	"423990.5"	"428.75208"
"30"	"C6"	"2"	"2"	"4"	"108260.82"	"31906.682"	"56240.4"	"407690.88"	"1121.9922"
"31"	"C7"	"2"	"2"	"4"	"111559.75"	"31596.854"	"56331.473"	"412016.8"	"-355.28052"
"32"	"C8"	"2"	"2"	"4"	"140063.55"	"37456.355"	"62237.305"	"449656.25"	"641.6582"
"33"	"C9"	"2"	"2"	"4"	"117711.84"	"35105.6"	"53660.02"	"414991.78"	"-148.1283"
"34"	"C10"	"2"	"2"	"4"	"121145.85"	"36262.66"	"50686.453"	"402877.1"	"1197.3523"
"35"	"C11"	"2"	"2"	"4"	"110022.42"	"35097.87"	"43750.805"	"375455.97"	"1196.3738"
"36"	"C12"	"2"	"2"	"4"	"99870.25"	"36049.273"	"38338.453"	"368122.97"	"591.46826"
"37"	"D1"	"2"	"2"	"4"	"105237.68"	"39720.035"	"43762.37"	"396988.47"	"1032.6201"
"38"	"D2"	"2"	"2"	"4"	"95591.29"	"34646.387"	"43783.082"	"387198.9"	"3250.1904"
"39"	"D3"	"2"	"2"	"4"	"106755.984"	"34582.28"	"50480.95"	"402163.8"	"1415.7374"
"40"	"D4"	"2"	"2"	"4"	"112540.305"	"35620.863"	"56659.51"	"419024.56"	"1277.4825"
"41"	"D5"	"2"	"2"	"4"	"120987.625"	"34817.113"	"59859.426"	"430182.97"	"806.0447"
"42"	"D6"	"2"	"2"	"4"	"119651.03"	"34534.016"	"61141.617"	"433222.4"	"1858.6952"
"43"	"D7"	"2"	"2"	"4"	"122120.836"	"34342.082"	"59781.75"	"426919.06"	"1703.9954"
"44"	"D8"	"2"	"2"	"4"	"111668.19"	"32476.168"	"54957.387"	"410807.53"	"2286.702"
"45"	"D9"	"2"	"2"	"4"	"132142.45"	"35443.508"	"54280.145"	"406389.34"	"2087.703"
"46"	"D10"	"2"	"2"	"4"	"149340.45"	"37663.46"	"51695.383"	"415351.34"	"2723.6104"
"47"	"D11"	"2"	"2"	"4"	"110708.28"	"37581.44"	"47664.24"	"401223.7"	"3293.3494"
"48"	"D12"	"2"	"2"	"4"	"154541.9"	"39919.227"	"42213.004"	"388077.72"	"1727.5444"
"49"	"E1"	"2"	"2"	"4"	"107428.76"	"38623.12"	"42607.79"	"399252.72"	"1584.2908"
"50"	"E2"	"2"	"2"	"4"	"116111.766"	"38819.496"	"50479.32"	"415570.4"	"1280.918"
"51"	"E3"	"2"	"2"	"4"	"117018.44"	"41447.66"	"59787.625"	"419921.34"	"2184.8982"
"52"	"E4"	"2"	"2"	"4"	"111924.45"	"32538.434"	"54551.957"	"402256.16"	"3412.9688"
"53"	"E5"	"2"	"2"	"4"	"117055.164"	"34193.953"	"58367.363"	"419021.3"	"1245.241"
"54"	"E6"	"2"	"2"	"4"	"117114.92"	"32764.215"	"58552.42"	"407295.12"	"2428.3394"
"55"	"E7"	"2"	"2"	"4"	"118392.305"	"32499.27"	"56985.508"	"402177.2"	"94.891426"
"56"	"E8"	"2"	"2"	"4"	"156031.86"	"40648.992"	"65826.1"	"442017.22"	"55036.586"
"57"	"E9"	"2"	"2"	"4"	"119843.625"	"34504.69"	"54381.9"	"414520.25"	"857.1239"
"58"	"E10"	"2"	"2"	"4"	"110118.2"	"33058.516"	"48644.203"	"392253.38"	"227.66512"
"59"	"E11"	"2"	"2"	"4"	"117049.31"	"34029.484"	"43446.254"	"367231.66"	"75.68488"
"60"	"E12"	"2"	"2"	"4"	"109543.61"	"36744.59"	"40726.2"	"383726.1"	"170.15706"
"61"	"F1"	"2"	"2"	"4"	"97740.28"	"35831.742"	"39264.89"	"377526.6"	"727.1592"
"62"	"F2"	"2"	"2"	"4"	"108981.516"	"36852.29"	"47339.16"	"405585.16"	"770.0661"
"63"	"F3"	"2"	"2"	"4"	"113567.414"	"37391.574"	"53950.027"	"416618.38"	"402.92905"
"64"	"F4"	"2"	"2"	"4"	"124302.4"	"39279.305"	"60791.996"	"444625.53"	"202.92293"
"65"	"F5"	"2"	"2"	"4"	"122451.21"	"35654.438"	"61467.508"	"442419.66"	"553.4"
"66"	"F6"	"2"	"2"	"4"	"117184.99"	"34838.453"	"59982.96"	"437221.03"	"1667.0931"
"67"	"F7"	"2"	"2"	"4"	"126326.48"	"34446.51"	"59106.46"	"430497.72"	"-1459.4792"
"68"	"F8"	"2"	"2"	"4"	"120727.75"	"36016.07"	"59333.6"	"441680.0"	"1048.0262"
"69"	"F9"	"2"	"2"	"4"	"126130.266"	"35826.598"	"56492.895"	"431385.25"	"-367.32004"
"70"	"F10"	"2"	"2"	"4"	"128925.555"	"36407.773"	"49371.61"	"405173.75"	"-144.23004"
"71"	"F11"	"2"	"2"	"4"	"141152.5"	"39955.082"	"48284.062"	"404006.06"	"1043.6732"
"72"	"F12"	"2"	"2"	"4"	"111325.875"	"38601.656"	"40926.93"	"376148.44"	"823.5554"
"73"	"G1"	"2"	"2"	"4"	"97222.98"	"36369.926"	"39032.555"	"382705.9"	"1461.8296"
"74"	"G2"	"2"	"2"	"4"	"107314.734"	"37012.68"	"44961.758"	"401629.97"	"28.252804"
"75"	"G3"	"2"	"2"	"4"	"102374.266"	"34939.633"	"47585.99"	"395913.1"	"-1149.6129"
"76"	"G4"	"2"	"2"	"4"	"99959.03"	"33703.15"	"50472.977"	"403288.22"	"1481.108"
"77"	"G5"	"2"	"2"	"4"	"123460.56"	"38190.1"	"59951.816"	"425179.25"	"-220.4599"
"78"	"G6"	"2"	"2"	"4"	"138064.8"	"35094.215"	"56317.367"	"424479.7"	"2926.9675"
"79"	"G7"	"2"	"2"	"4"	"122598.695"	"34337.062"	"54128.44"	"411501.94"	"1715.2988"
"80"	"G8"	"2"	"2"	"4"	"122000.33"	"35791.168"	"54249.44"	"412259.0"	"2453.7522"
"81"	"G9"	"2"	"2"	"4"	"124926.055"	"35988.047"	"51414.402"	"412305.72"	"350.6126"
"82"	"G10"	"2"	"2"	"4"	"101953.91"	"33732.082"	"46295.707"	"389628.94"	"161.15338"
"83"	"G11"	"2"	"2"	"4"	"125295.57"	"36476.605"	"43083.418"	"387458.47"	"-326.3144"
"84"	"G12"	"2"	"2"	"4"	"105732.61"	"39870.39"	"39710.004"	"368662.97"	"897.8684"
"85"	"H1"	"2"	"2"	"4"	"84485.5"	"34944.793"	"33881.746"	"350950.22"	"1754.7778"
"86"	"H2"	"2"	"2"	"4"	"93891.14"	"37578.906"	"41817.12"	"384071.38"	"207.53049"
"87"	"H3"	"2"	"2"	"4"	"92588.336"	"34395.992"	"40718.67"	"374602.78"	"-753.80817"
"88"	"H4"	"2"	"2"	"4"	"107838.445"	"35504.688"	"47864.387"	"393438.4"	"3056.4175"
"89"	"H5"	"2"	"2"	"4"	"109939.34"	"37742.254"	"46622.38"	"370834.75"	"4.9336386"
"90"	"H6"	"2"	"2"	"4"	"95008.47"	"31421.488"	"47137.656"	"369445.44"	"679.70056"
"91"	"H7"	"2"	"2"	"4"	"115012.06"	"31711.186"	"46939.355"	"368161.3"	"-325.3225"
"92"	"H8"	"2"	"2"	"4"	"123012.984"	"35519.168"	"49281.27"	"397081.0"	"217.7348"
"93"	"H9"	"2"	"2"	"4"	"116206.08"	"34245.543"	"46055.27"	"374278.9"	"9.141847"
"94"	"H10"	"2"	"2"	"4"	"103889.555"	"35771.496"	"42122.11"	"379326.56"	"309.75858"
"95"	"H11"	"2"	"2"	"4"	"111155.516"	"37220.688"	"39069.23"	"373751.5"	"2734.7412"
"96"	"H12"	"2"	"2"	"4"	"100432.82"	"36203.41"	"34661.49"	"348764.25"	"339.79138"
"1"	"A1"	"2"	"2"	"5"	"86175.984"	"38137.79"	"36440.613"	"380775.72"	"425.1994"
"2"	"A2"	"2"	"2"	"5"	"103711.17"	"38174.11"	"39761.664"	"394729.53"	"-592.19135"
"3"	"A3"	"2"	"2"	"5"	"96154.34"	"33582.41"	"41041.41"	"373827.75"	"-72.10692"
"4"	"A4"	"2"	"2"	"5"	"109307.47"	"34319.97"	"47039.484"	"397631.66"	"-978.0625"
"5"	"A5"	"2"	"2"	"5"	"96564.086"	"32437.824"	"46962.867"	"393876.44"	"-479.79797"
"6"	"A6"	"2"	"2"	"5"	"96475.47"	"31406.684"	"46379.79"	"376627.9"	"-389.71503"
"7"	"A7"	"2"	"2"	"5"	"162259.34"	"38547.918"	"51759.53"	"420269.72"	"3385.3523"
"8"	"A8"	"2"	"2"	"5"	"108603.734"	"33580.79"	"47738.61"	"393144.22"	"-1512.5813"
"9"	"A9"	"2"	"2"	"5"	"103963.6"	"34081.64"	"45542.215"	"391476.53"	"-152.77304"
"10"	"A10"	"2"	"2"	"5"	"102960.04"	"34745.19"	"41757.58"	"384820.53"	"1336.926"
"11"	"A11"	"2"	"2"	"5"	"101326.16"	"34629.117"	"36061.36"	"369131.56"	"-1595.1646"
"12"	"A12"	"2"	"2"	"5"	"115973.01"	"40875.273"	"37001.645"	"388571.2"	"-504.41345"
"13"	"B1"	"2"	"2"	"5"	"91869.88"	"37805.465"	"39058.55"	"368856.06"	"1926.561"
"14"	"B2"	"2"	"2"	"5"	"92374.72"	"34196.367"	"40779.42"	"376337.6"	"573.5163"
"15"	"B3"	"2"	"2"	"5"	"99284.51"	"33623.88"	"45427.52"	"375284.7"	"714.83026"
"16"	"B4"	"2"	"2"	"5"	"92913.43"	"31435.023"	"47772.082"	"380471.22"	"336.65616"
"17"	"B5"	"2"	"2"	"5"	"99032.516"	"32155.568"	"51134.957"	"393925.88"	"854.28076"
"18"	"B6"	"2"	"2"	"5"	"97355.39"	"31601.586"	"50354.203"	"392640.97"	"248.10976"
"19"	"B7"	"2"	"2"	"5"	"114776.67"	"33043.035"	"53768.97"	"406612.5"	"1171.6989"
"20"	"B8"	"2"	"2"	"5"	"106727.83"	"33654.6"	"52435.113"	"407267.75"	"769.4283"
"21"	"B9"	"2"	"2"	"5"	"107087.07"	"33809.4"	"49628.586"	"401166.62"	"1440.5044"
"22"	"B10"	"2"	"2"	"5"	"120076.83"	"35676.895"	"48058.96"	"413982.22"	"838.14026"
"23"	"B11"	"2"	"2"	"5"	"118379.09"	"39306.043"	"43882.914"	"409958.7"	"2129.8547"
"24"	"B12"	"2"	"2"	"5"	"106974.52"	"36953.28"	"37943.934"	"375321.75"	"1776.2937"
"25"	"C1"	"2"	"2"	"5"	"88109.95"	"34716.195"	"38228.652"	"364618.97"	"1344.5743"
"26"	"C2"	"2"	"2"	"5"	"103609.516"	"35979.74"	"44416.645"	"388437.1"	"-53.21571"
"27"	"C3"	"2"	"2"	"5"	"99151.8"	"32448.615"	"47407.094"	"390544.03"	"1721.2155"
"28"	"C4"	"2"	"2"	"5"	"119517.74"	"36540.246"	"56491.207"	"430016.2"	"828.888"
"29"	"C5"	"2"	"2"	"5"	"108812.22"	"33788.438"	"56880.92"	"424109.75"	"709.6475"
"30"	"C6"	"2"	"2"	"5"	"108343.31"	"32327.998"	"56370.96"	"408003.4"	"921.1138"
"31"	"C7"	"2"	"2"	"5"	"113097.555"	"32193.625"	"56727.953"	"412057.7"	"114.23313"
"32"	"C8"	"2"	"2"	"5"	"143759.02"	"38049.57"	"62412.938"	"449500.9"	"578.2513"
"33"	"C9"	"2"	"2"	"5"	"120404.77"	"35335.75"	"53691.8"	"414463.72"	"-148.29738"
"34"	"C10"	"2"	"2"	"5"	"121426.67"	"37374.867"	"50402.54"	"402250.28"	"1300.5645"
"35"	"C11"	"2"	"2"	"5"	"112139.96"	"35703.324"	"43697.27"	"374892.72"	"1803.592"
"36"	"C12"	"2"	"2"	"5"	"101796.59"	"37175.81"	"38443.58"	"367890.5"	"502.03323"
"37"	"D1"	"2"	"2"	"5"	"105266.59"	"40056.37"	"43921.35"	"396816.6"	"934.7285"
"38"	"D2"	"2"	"2"	"5"	"96355.836"	"34744.586"	"44191.723"	"387482.66"	"3278.1963"
"39"	"D3"	"2"	"2"	"5"	"109650.28"	"35492.625"	"51001.812"	"402150.6"	"1169.61"
"40"	"D4"	"2"	"2"	"5"	"113792.15"	"35971.164"	"57146.746"	"419678.38"	"1508.9397"
"41"	"D5"	"2"	"2"	"5"	"121395.83"	"35410.082"	"59933.816"	"430761.75"	"740.75775"
"42"	"D6"	"2"	"2"	"5"	"121204.02"	"35139.93"	"61095.496"	"433616.34"	"1556.6914"
"43"	"D7"	"2"	"2"	"5"	"123701.766"	"34722.938"	"59906.613"	"427209.25"	"1457.7109"
"44"	"D8"	"2"	"2"	"5"	"113164.89"	"32542.885"	"55074.168"	"411123.38"	"2027.806"
