# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"SYBR"	"ROX"
"19"	"B7"	"3"	"3"	"1"	"769897.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"762333.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"756828.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"747321.0"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"739592.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"732532.1"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"725979.0"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"718172.06"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"710325.25"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"701190.75"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"695050.7"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"688437.06"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"678535.25"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"671914.25"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"665010.9"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"657435.9"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"648875.9"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"642154.94"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"631847.75"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"626953.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"619372.8"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"610438.5"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"603255.56"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"594910.75"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"587385.2"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"581001.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"572963.06"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"566284.1"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"557704.06"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"549223.25"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"541095.1"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"531048.5"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"519537.4"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"507179.34"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"492484.56"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"472074.62"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"448929.94"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"413082.7"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"359352.56"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"280270.25"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"186326.94"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"117326.71"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"82935.86"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"70344.984"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"64696.316"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"61906.387"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"60354.49"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"59550.71"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"58042.152"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"57900.938"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"56330.098"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"57477.445"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"55762.605"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"56128.566"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"54075.727"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"54236.05"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"53535.664"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"52484.906"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"51624.65"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"51266.062"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"50567.39"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"49968.156"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"48171.65"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"46824.926"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"47300.652"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"47825.355"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"45962.707"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"44895.28"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"45183.387"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"44616.84"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"43938.54"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"45496.797"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"43201.188"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"43120.285"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"43384.027"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"42781.277"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"40168.33"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"40646.332"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"39250.76"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"39110.848"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"38430.676"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"38542.715"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"38040.16"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"35811.008"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"37531.52"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"36906.492"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"36297.85"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"34810.867"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"35372.945"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"35167.45"	"0.0"
"19"	"B7"	"3"	"3"	"1"	"35959.19"	"0.0"
"20"	"B8"	"2"	"2"	"1"	"75268.01"	"404853.9"
"20"	"B8"	"2"	"2"	"2"	"77779.86"	"404927.34"
"20"	"B8"	"2"	"2"	"3"	"79555.27"	"406084.6"
"20"	"B8"	"2"	"2"	"4"	"80997.836"	"406565.8"
"20"	"B8"	"2"	"2"	"5"	"81279.07"	"406928.8"
"20"	"B8"	"2"	"2"	"6"	"82200.91"	"407141.88"
"20"	"B8"	"2"	"2"	"7"	"83578.01"	"406971.5"
"20"	"B8"	"2"	"2"	"8"	"84595.51"	"406689.84"
"20"	"B8"	"2"	"2"	"9"	"85360.79"	"406199.38"
"20"	"B8"	"2"	"2"	"10"	"86266.11"	"405773.78"
"20"	"B8"	"2"	"2"	"11"	"86665.82"	"405324.78"
"20"	"B8"	"2"	"2"	"12"	"88646.27"	"404925.06"
"20"	"B8"	"2"	"2"	"13"	"89418.336"	"404529.38"
"20"	"B8"	"2"	"2"	"14"	"90036.18"	"404262.75"
"20"	"B8"	"2"	"2"	"15"	"90472.74"	"404254.4"
"20"	"B8"	"2"	"2"	"16"	"91624.62"	"404026.6"
"20"	"B8"	"2"	"2"	"17"	"92966.664"	"403788.34"
"20"	"B8"	"2"	"2"	"18"	"93373.44"	"403479.25"
"20"	"B8"	"2"	"2"	"19"	"95562.02"	"403082.12"
"20"	"B8"	"2"	"2"	"20"	"98743.3"	"402796.03"
"20"	"B8"	"2"	"2"	"21"	"100157.94"	"402677.62"
"20"	"B8"	"2"	"2"	"22"	"102731.97"	"402621.53"
"20"	"B8"	"2"	"2"	"23"	"109763.914"	"402558.2"
"20"	"B8"	"2"	"2"	"24"	"122202.19"	"402126.38"
"20"	"B8"	"2"	"2"	"25"	"144732.33"	"401668.66"
"20"	"B8"	"2"	"2"	"26"	"183374.02"	"401342.12"
"20"	"B8"	"2"	"2"	"27"	"247539.1"	"400960.3"
"20"	"B8"	"2"	"2"	"28"	"341199.94"	"400740.66"
"20"	"B8"	"2"	"2"	"29"	"455856.4"	"400721.94"
"20"	"B8"	"2"	"2"	"30"	"572127.6"	"400592.38"
"20"	"B8"	"2"	"2"	"31"	"674153.94"	"400352.28"
"20"	"B8"	"2"	"2"	"32"	"755012.8"	"400019.4"
"20"	"B8"	"2"	"2"	"33"	"815506.44"	"399840.53"
"20"	"B8"	"2"	"2"	"34"	"860035.9"	"399816.5"
"20"	"B8"	"2"	"2"	"35"	"894764.75"	"399508.66"
"20"	"B8"	"2"	"2"	"36"	"919185.6"	"399285.3"
"20"	"B8"	"2"	"2"	"37"	"935624.56"	"399077.2"
"20"	"B8"	"2"	"2"	"38"	"946594.5"	"398777.62"
"20"	"B8"	"2"	"2"	"39"	"955588.94"	"398508.53"
"20"	"B8"	"2"	"2"	"40"	"961314.75"	"398055.3"
"20"	"B8"	"2"	"2"	"41"	"964779.44"	"397965.25"
"20"	"B8"	"2"	"2"	"42"	"966410.5"	"398244.97"
"20"	"B8"	"2"	"2"	"43"	"967000.5"	"398092.8"
"20"	"B8"	"2"	"2"	"44"	"967796.75"	"397427.9"
"20"	"B8"	"2"	"2"	"45"	"967421.3"	"397265.22"
"20"	"B8"	"3"	"3"	"1"	"1010448.94"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"1011831.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"1008411.6"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"1004782.5"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"1000899.75"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"994142.9"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"989897.25"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"981173.75"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"974910.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"967456.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"959827.44"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"955730.8"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"946828.75"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"938729.7"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"930196.0"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"925100.25"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"917568.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"911702.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"901444.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"895302.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"888446.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"881094.6"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"873083.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"867027.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"858795.7"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"850703.06"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"844925.8"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"837081.94"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"830937.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"824901.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"816654.44"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"809706.8"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"800814.75"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"795851.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"788661.0"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"780506.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"775685.7"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"767488.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"759665.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"753759.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"744136.06"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"735432.8"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"729776.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"723176.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"715315.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"706578.8"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"699481.5"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"693412.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"685175.25"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"677488.06"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"670366.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"662253.94"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"656000.94"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"648707.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"639753.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"633976.4"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"627685.0"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"620617.25"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"612934.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"604666.56"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"596591.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"589956.94"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"581947.1"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"573904.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"566319.9"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"556942.0"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"551413.6"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"541426.6"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"533726.9"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"522039.94"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"511701.4"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"496493.97"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"477917.84"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"452457.6"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"416894.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"363650.06"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"281970.62"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"189403.62"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"115182.016"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"77896.02"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"64047.688"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"59029.137"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"56096.32"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"55075.293"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"53602.89"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"52912.51"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"52551.47"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"52801.402"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"50275.133"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"51389.055"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"49227.945"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"49977.766"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"48451.86"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"47495.184"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"46126.13"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"46371.438"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"45850.3"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"44600.76"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"45707.86"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"44997.367"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"42591.61"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"43187.754"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"41298.746"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"40343.48"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"41989.508"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"40524.992"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"41544.688"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"39206.477"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"39776.582"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"38291.67"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"36574.617"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"37226.2"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"36668.844"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"35792.07"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"37107.984"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"36058.383"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"34569.598"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"33161.242"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"34239.766"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"32005.023"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"33061.484"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"33024.48"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"33082.242"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"32370.844"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"31001.549"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"31044.082"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"31093.99"	"0.0"
"20"	"B8"	"3"	"3"	"1"	"28974.385"	"0.0"
"21"	"B9"	"2"	"2"	"1"	"76514.695"	"399997.47"
"21"	"B9"	"2"	"2"	"2"	"78967.125"	"399942.28"
"21"	"B9"	"2"	"2"	"3"	"80270.42"	"400623.1"
"21"	"B9"	"2"	"2"	"4"	"81561.04"	"400739.75"
"21"	"B9"	"2"	"2"	"5"	"82176.31"	"400874.75"
"21"	"B9"	"2"	"2"	"6"	"82892.81"	"400918.84"
"21"	"B9"	"2"	"2"	"7"	"83982.484"	"400480.94"
"21"	"B9"	"2"	"2"	"8"	"85400.266"	"400094.72"
"21"	"B9"	"2"	"2"	"9"	"86731.445"	"399835.88"
"21"	"B9"	"2"	"2"	"10"	"86913.76"	"399438.53"
"21"	"B9"	"2"	"2"	"11"	"87959.734"	"398998.6"
"21"	"B9"	"2"	"2"	"12"	"89513.55"	"398443.84"
"21"	"B9"	"2"	"2"	"13"	"90619.26"	"398062.94"
"21"	"B9"	"2"	"2"	"14"	"91400.06"	"397767.78"
"21"	"B9"	"2"	"2"	"15"	"91211.125"	"397452.06"
"21"	"B9"	"2"	"2"	"16"	"91398.09"	"397136.4"
"21"	"B9"	"2"	"2"	"17"	"92811.62"	"396894.1"
"21"	"B9"	"2"	"2"	"18"	"94290.12"	"396854.66"
"21"	"B9"	"2"	"2"	"19"	"95741.64"	"396589.7"
"21"	"B9"	"2"	"2"	"20"	"97129.836"	"396263.7"
"21"	"B9"	"2"	"2"	"21"	"99352.62"	"395884.5"
"21"	"B9"	"2"	"2"	"22"	"101948.516"	"395624.12"
"21"	"B9"	"2"	"2"	"23"	"108053.695"	"395513.03"
"21"	"B9"	"2"	"2"	"24"	"118282.836"	"395247.84"
"21"	"B9"	"2"	"2"	"25"	"137094.64"	"394789.9"
"21"	"B9"	"2"	"2"	"26"	"169619.16"	"394324.16"
"21"	"B9"	"2"	"2"	"27"	"224220.56"	"394101.25"
"21"	"B9"	"2"	"2"	"28"	"308120.3"	"394087.44"
"21"	"B9"	"2"	"2"	"29"	"417217.06"	"393871.06"
"21"	"B9"	"2"	"2"	"30"	"534590.06"	"393468.16"
"21"	"B9"	"2"	"2"	"31"	"641052.2"	"393147.72"
"21"	"B9"	"2"	"2"	"32"	"726650.0"	"392656.9"
"21"	"B9"	"2"	"2"	"33"	"791746.3"	"392519.16"
"21"	"B9"	"2"	"2"	"34"	"841029.94"	"392771.47"
"21"	"B9"	"2"	"2"	"35"	"878444.0"	"392705.34"
"21"	"B9"	"2"	"2"	"36"	"902759.3"	"392538.06"
"21"	"B9"	"2"	"2"	"37"	"920737.4"	"392353.7"
"21"	"B9"	"2"	"2"	"38"	"933238.9"	"392241.75"
"21"	"B9"	"2"	"2"	"39"	"940300.3"	"392177.34"
"21"	"B9"	"2"	"2"	"40"	"945957.2"	"391683.97"
"21"	"B9"	"2"	"2"	"41"	"951029.94"	"391500.6"
"21"	"B9"	"2"	"2"	"42"	"955218.2"	"391517.38"
"21"	"B9"	"2"	"2"	"43"	"956996.7"	"391413.06"
"21"	"B9"	"2"	"2"	"44"	"958028.4"	"390940.97"
"21"	"B9"	"2"	"2"	"45"	"957544.7"	"390821.4"
"21"	"B9"	"3"	"3"	"1"	"1001793.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"1000223.6"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"998626.7"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"994764.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"989270.56"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"981863.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"977136.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"973493.1"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"966858.94"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"958818.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"952236.5"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"944769.3"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"937237.94"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"932088.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"922825.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"916721.7"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"909682.3"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"902084.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"896634.94"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"889636.2"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"880776.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"875115.4"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"868137.6"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"861384.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"853607.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"847040.0"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"840124.75"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"830073.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"823978.9"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"819674.94"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"812417.3"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"804982.2"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"798206.3"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"791376.9"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"784868.9"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"778104.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"770714.5"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"763381.0"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"756983.75"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"748749.25"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"739837.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"732890.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"728009.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"720558.1"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"711069.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"706235.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"696324.56"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"689421.3"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"682246.56"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"676312.0"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"669460.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"661010.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"653211.0"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"644726.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"638343.0"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"631180.3"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"623336.2"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"616159.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"608537.7"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"601264.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"592953.5"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"586780.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"579059.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"571168.8"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"564515.6"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"555089.06"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"546652.75"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"539150.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"527379.44"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"519102.1"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"506189.34"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"490720.6"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"474106.88"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"449755.47"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"416498.88"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"367264.75"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"290587.1"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"199832.22"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"123377.56"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"80931.6"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"64682.613"	"0.0"
"21"	"B9"	"3"	"3"	"1"	"58722.87"	"0.0"
